source_record,account_id,golden_record_id,id_format_valid
DUP04248,ACC002835,GOLD01428,VALID
DUP04249,ACC002249,GOLD00711,VALID
DUP04250,ACC000336,GOLD02372,VALID
DUP04251,ACC000903,GOLD00021,VALID
DUP04252,ACC003070,GOLD00824,VALID
DUP04253,ACC005853,GOLD00333,VALID
DUP04254,ACC008340,GOLD02769,VALID
DUP04255,ACC001405,GOLD00663,VALID
DUP04256,ACC000521,GOLD00209,VALID
DUP04257,ACC002964,GOLD00700,VALID
DUP04258,ACC003116,GOLD00107,VALID
DUP04259,ACC009224,GOLD01963,VALID
DUP04260,ACC004354,GOLD02405,VALID
DUP04261,ACC006040,GOLD00318,VALID
DUP04262,ACC002260,GOLD00202,VALID
DUP04263,ACC000915,GOLD01561,VALID
DUP04264,ACC004410,GOLD01780,VALID
DUP04265,ACC009673,GOLD01262,VALID
DUP04266,ACC006951,GOLD01470,VALID
DUP04267,ACC009032,GOLD01506,VALID
DUP04268,ACC001609,GOLD02011,VALID
DUP04269,ACC006957,GOLD01476,VALID
DUP04270,ACC004991,GOLD02751,VALID
DUP04271,ACC007628,GOLD02613,VALID
DUP04272,ACC001299,GOLD00647,VALID
DUP04273,ACC002785,GOLD02009,VALID
DUP04274,ACC004234,GOLD01722,VALID
DUP04275,ACC001060,GOLD01649,VALID
DUP04276,ACC001639,GOLD00669,VALID
DUP04277,ACC006482,GOLD02870,VALID
DUP04278,ACC009002,GOLD02680,VALID
DUP04279,ACC003886,GOLD02322,VALID
DUP04280,ACC009754,GOLD02208,VALID
DUP04281,ACC004219,GOLD00265,VALID
DUP04282,ACC005469,GOLD02877,VALID
DUP04283,ACC000379,GOLD01687,VALID
DUP04284,ACC004138,GOLD01068,VALID
DUP04285,ACC000892,GOLD00678,VALID
DUP04286,ACC000445,GOLD00120,VALID
DUP04287,ACC008146,GOLD01358,VALID
DUP04288,ACC000200,GOLD00190,VALID
DUP04289,ACC001115,GOLD02321,VALID
DUP04290,ACC003116,GOLD00914,VALID
DUP04291,ACC005790,GOLD02379,VALID
DUP04292,ACC009669,GOLD00543,VALID
DUP04293,ACC004985,GOLD00035,VALID
DUP04294,ACC009665,GOLD01374,VALID
DUP04295,ACC005482,GOLD02894,VALID
DUP04296,ACC005096,GOLD01373,VALID
DUP04297,ACC008851,GOLD00498,VALID
DUP04298,ACC009860,GOLD01220,VALID
DUP04299,ACC009093,GOLD00363,VALID
DUP04300,ACC002945,GOLD02941,VALID
DUP04301,ACC002807,GOLD00172,VALID
DUP04302,ACC006517,GOLD01196,VALID
DUP04303,ACC003731,GOLD00491,VALID
DUP04304,ACC003878,GOLD01941,VALID
DUP04305,ACC007137,GOLD00255,VALID
DUP04306,ACC000752,GOLD00185,VALID
DUP04307,ACC007093,GOLD00281,VALID
DUP04308,ACC001192,GOLD00658,VALID
DUP04309,ACC000554,GOLD02728,VALID
DUP04310,ACC006014,GOLD00025,VALID
DUP04311,ACC008754,GOLD00069,VALID
DUP04312,ACC002956,GOLD01883,VALID
DUP04313,ACC006323,GOLD02802,VALID
DUP04314,ACC001446,GOLD01251,VALID
DUP04315,ACC001429,GOLD00626,VALID
DUP04316,ACC006708,GOLD00488,VALID
DUP04317,ACC007872,GOLD00083,VALID
DUP04318,ACC006148,GOLD02350,VALID
DUP04319,ACC008286,GOLD02314,VALID
DUP04320,ACC009093,GOLD01106,VALID
DUP04321,ACC002349,GOLD00197,VALID
DUP04322,ACC009200,GOLD02676,VALID
DUP04323,ACC006713,GOLD01193,VALID
DUP04324,ACC005119,GOLD00124,VALID
DUP04325,ACC002097,GOLD01701,VALID
DUP04326,ACC002890,GOLD00044,VALID
DUP04327,ACC005314,GOLD01018,VALID
DUP04328,ACC002770,GOLD01311,VALID
DUP04329,ACC008178,GOLD00867,VALID
DUP04330,ACC006964,GOLD01481,VALID
DUP04331,ACC000013,GOLD00517,VALID
DUP04332,ACC005059,GOLD01038,VALID
DUP04333,ACC004476,GOLD00851,VALID
DUP04334,ACC003112,GOLD00420,VALID
DUP04335,ACC005526,GOLD01345,VALID
DUP04336,ACC004788,GOLD00380,VALID
DUP04337,ACC001176,GOLD02000,VALID
DUP04338,ACC000073,GOLD00901,VALID
DUP04339,ACC006350,GOLD01139,VALID
DUP04340,ACC004818,GOLD02890,VALID
DUP04341,ACC002366,GOLD02749,VALID
DUP04342,ACC000484,GOLD00216,VALID
DUP04343,ACC001534,GOLD02896,VALID
DUP04344,ACC005317,GOLD00765,VALID
DUP04345,ACC000365,GOLD02667,VALID
DUP04346,ACC001591,GOLD01454,VALID
DUP04347,ACC006412,GOLD01809,VALID
DUP04348,ACC005937,GOLD00622,VALID
DUP04349,ACC000757,GOLD00108,VALID
DUP04350,ACC001638,GOLD00101,VALID
DUP04351,ACC007643,GOLD01135,VALID
DUP04352,ACC006016,GOLD02463,VALID
DUP04353,ACC005944,GOLD02716,VALID
DUP04354,ACC008905,GOLD01046,VALID
DUP04355,ACC004171,GOLD00416,VALID
DUP04356,ACC004902,GOLD00488,VALID
DUP04357,ACC002870,GOLD01695,VALID
DUP04358,ACC005685,GOLD01746,VALID
DUP04359,ACC007630,GOLD00825,VALID
DUP04360,ACC003665,GOLD02733,VALID
DUP04361,ACC000908,GOLD00103,VALID
DUP04362,ACC003943,GOLD02153,VALID
DUP04363,ACC006455,GOLD01451,VALID
DUP04364,ACC005511,GOLD02067,VALID
DUP04365,ACC007276,GOLD02682,VALID
DUP04366,ACC004405,GOLD01252,VALID
DUP04367,ACC005195,GOLD00406,VALID
DUP04368,ACC002388,GOLD02786,VALID
DUP04369,ACC005362,GOLD01626,VALID
DUP04370,ACC007008,GOLD00895,VALID
DUP04371,ACC002770,GOLD01280,VALID
DUP04372,ACC002289,GOLD02711,VALID
DUP04373,ACC008822,GOLD02670,VALID
DUP04374,ACC001216,GOLD00001,VALID
DUP04375,ACC000031,GOLD02279,VALID
DUP04376,ACC003730,GOLD02538,VALID
DUP04377,ACC001393,GOLD00621,VALID
DUP04378,ACC000401,GOLD00925,VALID
DUP04379,ACC002790,GOLD01756,VALID
DUP04380,ACC000702,GOLD02831,VALID
DUP04381,ACC006944,GOLD01382,VALID
DUP04382,ACC007748,GOLD01628,VALID
DUP04383,ACC007246,GOLD02961,VALID
DUP04384,ACC008747,GOLD02815,VALID
DUP04385,ACC000859,GOLD01506,VALID
DUP04386,ACC007653,GOLD01069,VALID
DUP04387,ACC002574,GOLD00045,VALID
DUP04388,ACC003300,GOLD02388,VALID
DUP04389,ACC006884,GOLD00042,VALID
DUP04390,ACC001974,GOLD00788,VALID
DUP04391,ACC003680,GOLD01733,VALID
DUP04392,ACC007704,GOLD01280,VALID
DUP04393,ACC004652,GOLD02330,VALID
DUP04394,ACC000373,GOLD00355,VALID
DUP04395,ACC007654,GOLD01650,VALID
DUP04396,ACC002218,GOLD00992,VALID
DUP04397,ACC008998,GOLD01996,VALID
DUP04398,ACC004971,GOLD02981,VALID
DUP04399,ACC000520,GOLD01337,VALID
DUP04400,ACC008316,GOLD02238,VALID
DUP04401,ACC000271,GOLD02406,VALID
DUP04402,ACC000184,GOLD02054,VALID
DUP04403,ACC003577,GOLD00483,VALID
DUP04404,ACC008279,GOLD02148,VALID
DUP04405,ACC006223,GOLD00559,VALID
DUP04406,ACC001314,GOLD00262,VALID
DUP04407,ACC007863,GOLD00950,VALID
DUP04408,ACC005331,GOLD00399,VALID
DUP04409,ACC003428,GOLD00973,VALID
DUP04410,ACC003634,GOLD01587,VALID
DUP04411,ACC005903,GOLD00212,VALID
DUP04412,ACC004558,GOLD00121,VALID
DUP04413,ACC001797,GOLD01113,VALID
DUP04414,ACC000395,GOLD02149,VALID
DUP04415,ACC002113,GOLD01685,VALID
DUP04416,ACC001202,GOLD00761,VALID
DUP04417,ACC005362,GOLD00454,VALID
DUP04418,ACC007387,GOLD00642,VALID
DUP04419,ACC001488,GOLD01925,VALID
DUP04420,ACC003902,GOLD02128,VALID
DUP04421,ACC005728,GOLD02586,VALID
DUP04422,ACC006664,GOLD02180,VALID
DUP04423,ACC007820,GOLD00388,VALID
DUP04424,ACC009327,GOLD02805,VALID
DUP04425,ACC008032,GOLD00051,VALID
DUP04426,ACC008624,GOLD01744,VALID
DUP04427,ACC000881,GOLD00156,VALID
DUP04428,ACC001010,GOLD02851,VALID
DUP04429,ACC005766,GOLD00645,VALID
DUP04430,ACC007186,GOLD02920,VALID
DUP04431,ACC002929,GOLD02584,VALID
DUP04432,ACC005664,GOLD01739,VALID
DUP04433,ACC007750,GOLD00271,VALID
DUP04434,ACC002746,GOLD00147,VALID
DUP04435,ACC004920,GOLD02837,VALID
DUP04436,ACC001441,GOLD01990,VALID
DUP04437,ACC003198,GOLD02521,VALID
DUP04438,ACC004535,GOLD01678,VALID
DUP04439,ACC005425,GOLD01152,VALID
DUP04440,ACC004117,GOLD01491,VALID
DUP04441,ACC008386,GOLD02836,VALID
DUP04442,ACC009267,GOLD00076,VALID
DUP04443,ACC005862,GOLD01731,VALID
DUP04444,ACC006996,GOLD00732,VALID
DUP04445,ACC008908,GOLD02762,VALID
DUP04446,ACC009656,GOLD01173,VALID
DUP04447,ACC007174,GOLD01949,VALID
DUP04448,ACC007417,GOLD02298,VALID
DUP04449,ACC000305,GOLD02004,VALID
DUP04450,ACC009224,GOLD01022,VALID
DUP04451,ACC008292,GOLD00121,VALID
DUP04452,ACC008140,GOLD00458,VALID
DUP04453,ACC006134,GOLD00340,VALID
DUP04454,ACC003110,GOLD02050,VALID
DUP04455,ACC002873,GOLD01645,VALID
DUP04456,ACC005383,GOLD02461,VALID
DUP04457,ACC006543,GOLD00371,VALID
DUP04458,ACC000161,GOLD01779,VALID
DUP04459,ACC006076,GOLD01379,VALID
DUP04460,ACC008606,GOLD02204,VALID
DUP04461,ACC004786,GOLD00077,VALID
DUP04462,ACC005477,GOLD00055,VALID
DUP04463,ACC006904,GOLD01789,VALID
DUP04464,ACC009819,GOLD00944,VALID
DUP04465,ACC003307,GOLD02987,VALID
DUP04466,ACC002853,GOLD02563,VALID
DUP04467,ACC006025,GOLD02832,VALID
DUP04468,ACC001934,GOLD00182,VALID
DUP04469,ACC003901,GOLD01138,VALID
DUP04470,ACC002943,GOLD01499,VALID
DUP04471,ACC008986,GOLD02709,VALID
DUP04472,ACC007956,GOLD02071,VALID
DUP04473,ACC009786,GOLD01479,VALID
DUP04474,ACC004560,GOLD02049,VALID
DUP04475,ACC005579,GOLD02976,VALID
DUP04476,ACC008744,GOLD02682,VALID
DUP04477,ACC002773,GOLD02063,VALID
DUP04478,ACC007966,GOLD02479,VALID
DUP04479,ACC007681,GOLD00256,VALID
DUP04480,ACC005326,GOLD01022,VALID
DUP04481,ACC008166,GOLD00794,VALID
DUP04482,ACC005212,GOLD02551,VALID
DUP04483,ACC007955,GOLD01191,VALID
DUP04484,ACC005659,GOLD00784,VALID
DUP04485,ACC002984,GOLD01498,VALID
DUP04486,ACC008458,GOLD01016,VALID
DUP04487,ACC008166,GOLD00659,VALID
DUP04488,ACC008080,GOLD01712,VALID
DUP04489,ACC000465,GOLD00390,VALID
DUP04490,ACC004912,GOLD02400,VALID
DUP04491,ACC000880,GOLD01952,VALID
DUP04492,ACC000106,GOLD02271,VALID
DUP04493,ACC003437,GOLD01589,VALID
DUP04494,ACC005721,GOLD02120,VALID
DUP04495,ACC002913,GOLD02793,VALID
DUP04496,ACC001996,GOLD00392,VALID
DUP04497,ACC005229,GOLD02692,VALID
DUP04498,ACC006347,GOLD01672,VALID
DUP04499,ACC002634,GOLD01654,VALID
DUP04500,ACC001337,GOLD01122,VALID
DUP04501,ACC002708,GOLD02784,VALID
DUP04502,ACC007543,GOLD02570,VALID
DUP04503,ACC007610,GOLD00846,VALID
DUP04504,ACC001832,GOLD00330,VALID
DUP04505,ACC001066,GOLD01029,VALID
DUP04506,ACC002599,GOLD00361,VALID
DUP04507,ACC001853,GOLD00561,VALID
DUP04508,ACC004424,GOLD02701,VALID
DUP04509,ACC004224,GOLD00443,VALID
DUP04510,ACC006067,GOLD02518,VALID
DUP04511,ACC005564,GOLD01904,VALID
DUP04512,ACC007456,GOLD02301,VALID
DUP04513,ACC008875,GOLD02095,VALID
DUP04514,ACC008306,GOLD01830,VALID
DUP04515,ACC008448,GOLD00912,VALID
DUP04516,ACC003316,GOLD00518,VALID
DUP04517,ACC009153,GOLD01466,VALID
DUP04518,ACC008790,GOLD01256,VALID
DUP04519,ACC003795,GOLD02385,VALID
DUP04520,ACC006134,GOLD02179,VALID
DUP04521,ACC001830,GOLD02726,VALID
DUP04522,ACC005868,GOLD00421,VALID
DUP04523,ACC006607,GOLD00753,VALID
DUP04524,ACC005335,GOLD01813,VALID
DUP04525,ACC008302,GOLD02547,VALID
DUP04526,ACC001517,GOLD01140,VALID
DUP04527,ACC000304,GOLD00652,VALID
DUP04528,ACC009175,GOLD01396,VALID
DUP04529,ACC000553,GOLD01970,VALID
DUP04530,ACC006051,GOLD00759,VALID
DUP04531,ACC009252,GOLD00039,VALID
DUP04532,ACC006464,GOLD02825,VALID
DUP04533,ACC002663,GOLD01272,VALID
DUP04534,ACC003422,GOLD00734,VALID
DUP04535,ACC000510,GOLD01374,VALID
DUP04536,ACC001258,GOLD00740,VALID
DUP04537,ACC005336,GOLD02587,VALID
DUP04538,ACC006405,GOLD00649,VALID
DUP04539,ACC009658,GOLD02691,VALID
DUP04540,ACC002447,GOLD00236,VALID
DUP04541,ACC007782,GOLD00772,VALID
DUP04542,ACC008620,GOLD01879,VALID
DUP04543,ACC005171,GOLD00823,VALID
DUP04544,ACC002118,GOLD00973,VALID
DUP04545,ACC003129,GOLD00162,VALID
DUP04546,ACC007014,GOLD01295,VALID
DUP04547,ACC004776,GOLD02454,VALID
DUP04548,ACC005265,GOLD01114,VALID
DUP04549,ACC008137,GOLD00125,VALID
DUP04550,ACC009494,GOLD02149,VALID
DUP04551,ACC005561,GOLD00966,VALID
DUP04552,ACC007510,GOLD00340,VALID
DUP04553,ACC004316,GOLD02537,VALID
DUP04554,ACC005760,GOLD01595,VALID
DUP04555,ACC000484,GOLD02112,VALID
DUP04556,ACC003513,GOLD00237,VALID
DUP04557,ACC003250,GOLD02293,VALID
DUP04558,ACC007492,GOLD01006,VALID
DUP04559,ACC001099,GOLD01947,VALID
DUP04560,ACC004973,GOLD00672,VALID
DUP04561,ACC002140,GOLD02189,VALID
DUP04562,ACC005782,GOLD00621,VALID
DUP04563,ACC000707,GOLD01972,VALID
DUP04564,ACC008808,GOLD01193,VALID
DUP04565,ACC002920,GOLD01012,VALID
DUP04566,ACC005432,GOLD02881,VALID
DUP04567,ACC007451,GOLD01430,VALID
DUP04568,ACC007734,GOLD00341,VALID
DUP04569,ACC004042,GOLD00621,VALID
DUP04570,ACC006101,GOLD00305,VALID
DUP04571,ACC008976,GOLD01864,VALID
DUP04572,ACC000176,GOLD02928,VALID
DUP04573,ACC006080,GOLD00075,VALID
DUP04574,ACC000494,GOLD02373,VALID
DUP04575,ACC008508,GOLD02510,VALID
DUP04576,ACC003515,GOLD00505,VALID
DUP04577,ACC009337,GOLD01454,VALID
DUP04578,ACC001851,GOLD00854,VALID
DUP04579,ACC001951,GOLD01866,VALID
DUP04580,ACC009539,GOLD02302,VALID
DUP04581,ACC000543,GOLD00116,VALID
DUP04582,ACC006536,GOLD01389,VALID
DUP04583,ACC002626,GOLD01462,VALID
DUP04584,ACC001845,GOLD02159,VALID
DUP04585,ACC007820,GOLD01647,VALID
DUP04586,ACC005126,GOLD02580,VALID
DUP04587,ACC008191,GOLD01687,VALID
DUP04588,ACC005984,GOLD00845,VALID
DUP04589,ACC003580,GOLD02563,VALID
DUP04590,ACC004882,GOLD00777,VALID
DUP04591,ACC007206,GOLD00939,VALID
DUP04592,ACC007579,GOLD00700,VALID
DUP04593,ACC008361,GOLD02912,VALID
DUP04594,ACC002217,GOLD01519,VALID
DUP04595,ACC000272,GOLD00025,VALID
DUP04596,ACC007444,GOLD00254,VALID
DUP04597,ACC006984,GOLD01977,VALID
DUP04598,ACC006351,GOLD01154,VALID
DUP04599,ACC004822,GOLD00043,VALID
DUP04600,ACC001808,GOLD00782,VALID
DUP04601,ACC008986,GOLD01234,VALID
DUP04602,ACC006518,GOLD01429,VALID
DUP04603,ACC003885,GOLD00065,VALID
DUP04604,ACC003085,GOLD01305,VALID
DUP04605,ACC008293,GOLD00427,VALID
DUP04606,ACC004099,GOLD02578,VALID
DUP04607,ACC008519,GOLD01299,VALID
DUP04608,ACC004230,GOLD01529,VALID
DUP04609,ACC006684,GOLD00807,VALID
DUP04610,ACC001891,GOLD00065,VALID
DUP04611,ACC007933,GOLD02265,VALID
DUP04612,ACC008425,GOLD00485,VALID
DUP04613,ACC005615,GOLD02504,VALID
DUP04614,ACC003646,GOLD01416,VALID
DUP04615,ACC003732,GOLD01257,VALID
DUP04616,ACC007767,GOLD01439,VALID
DUP04617,ACC004212,GOLD02454,VALID
DUP04618,ACC009759,GOLD02129,VALID
DUP04619,ACC006947,GOLD02367,VALID
DUP04620,ACC006760,GOLD02033,VALID
DUP04621,ACC003578,GOLD00969,VALID
DUP04622,ACC001394,GOLD02816,VALID
DUP04623,ACC008718,GOLD00630,VALID
DUP04624,ACC002481,GOLD00070,VALID
DUP04625,ACC003724,GOLD02334,VALID
DUP04626,ACC004312,GOLD01989,VALID
DUP04627,ACC007019,GOLD02568,VALID
DUP04628,ACC009637,GOLD01081,VALID
DUP04629,ACC006249,GOLD01559,VALID
DUP04630,ACC006777,GOLD01397,VALID
DUP04631,ACC004633,GOLD01276,VALID
DUP04632,ACC005576,GOLD01062,VALID
DUP04633,ACC003926,GOLD01314,VALID
DUP04634,ACC009285,GOLD02276,VALID
DUP04635,ACC000381,GOLD00427,VALID
DUP04636,ACC006292,GOLD00457,VALID
DUP04637,ACC001150,GOLD02993,VALID
DUP04638,ACC003814,GOLD01838,VALID
DUP04639,ACC006735,GOLD02763,VALID
DUP04640,ACC006064,GOLD00115,VALID
DUP04641,ACC003207,GOLD01811,VALID
DUP04642,ACC000343,GOLD01795,VALID
DUP04643,ACC007051,GOLD01053,VALID
DUP04644,ACC000380,GOLD01175,VALID
DUP04645,ACC001856,GOLD01242,VALID
DUP04646,ACC009404,GOLD01741,VALID
DUP04647,ACC006685,GOLD02407,VALID
DUP04648,ACC003158,GOLD02495,VALID
DUP04649,ACC006276,GOLD01134,VALID
DUP04650,ACC009449,GOLD01329,VALID
DUP04651,ACC006159,GOLD00606,VALID
DUP04652,ACC007199,GOLD02079,VALID
DUP04653,ACC009406,GOLD02554,VALID
DUP04654,ACC007099,GOLD02645,VALID
DUP04655,ACC007912,GOLD00996,VALID
DUP04656,ACC000169,GOLD02539,VALID
DUP04657,ACC008377,GOLD02159,VALID
DUP04658,ACC007631,GOLD01549,VALID
DUP04659,ACC008155,GOLD01035,VALID
DUP04660,ACC002224,GOLD01683,VALID
DUP04661,ACC002350,GOLD01427,VALID
DUP04662,ACC009571,GOLD01532,VALID
DUP04663,ACC008397,GOLD01302,VALID
DUP04664,ACC004700,GOLD00944,VALID
DUP04665,ACC006820,GOLD00535,VALID
DUP04666,ACC003876,GOLD00750,VALID
DUP04667,ACC004673,GOLD02866,VALID
DUP04668,ACC007283,GOLD02052,VALID
DUP04669,ACC004386,GOLD02849,VALID
DUP04670,ACC008745,GOLD00169,VALID
DUP04671,ACC001434,GOLD01675,VALID
DUP04672,ACC005217,GOLD00104,VALID
DUP04673,ACC005835,GOLD02082,VALID
DUP04674,ACC002346,GOLD00150,VALID
DUP04675,ACC006171,GOLD02615,VALID
DUP04676,ACC000543,GOLD01400,VALID
DUP04677,ACC008533,GOLD01468,VALID
DUP04678,ACC006343,GOLD01790,VALID
DUP04679,ACC005377,GOLD00472,VALID
DUP04680,ACC005932,GOLD02175,VALID
DUP04681,ACC000341,GOLD02973,VALID
DUP04682,ACC008354,GOLD01165,VALID
DUP04683,ACC003252,GOLD02122,VALID
DUP04684,ACC004245,GOLD02005,VALID
DUP04685,ACC008353,GOLD00513,VALID
DUP04686,ACC000691,GOLD02211,VALID
DUP04687,ACC005467,GOLD01475,VALID
DUP04688,ACC005375,GOLD01543,VALID
DUP04689,ACC005778,GOLD00113,VALID
DUP04690,ACC000073,GOLD01919,VALID
DUP04691,ACC003775,GOLD00853,VALID
DUP04692,ACC001559,GOLD01607,VALID
DUP04693,ACC005706,GOLD02990,VALID
DUP04694,ACC002973,GOLD00231,VALID
DUP04695,ACC002213,GOLD01292,VALID
DUP04696,ACC008535,GOLD01381,VALID
DUP04697,ACC000320,GOLD00031,VALID
DUP04698,ACC008405,GOLD00412,VALID
DUP04699,ACC004628,GOLD00794,VALID
DUP04700,ACC001286,GOLD02131,VALID
DUP04701,ACC005290,GOLD02152,VALID
DUP04702,ACC000794,GOLD00966,VALID
DUP04703,ACC005573,GOLD02421,VALID
DUP04704,ACC000880,GOLD00652,VALID
DUP04705,ACC000881,GOLD02603,VALID
DUP04706,ACC008788,GOLD00537,VALID
DUP04707,ACC001233,GOLD02711,VALID
DUP04708,ACC009225,GOLD01557,VALID
DUP04709,ACC005609,GOLD00639,VALID
DUP04710,ACC008550,GOLD02111,VALID
DUP04711,ACC002864,GOLD01989,VALID
DUP04712,ACC001385,GOLD01082,VALID
DUP04713,ACC000241,GOLD01665,VALID
DUP04714,ACC001899,GOLD02527,VALID
DUP04715,ACC004992,GOLD00619,VALID
DUP04716,ACC009286,GOLD02240,VALID
DUP04717,ACC003075,GOLD00550,VALID
DUP04718,ACC009805,GOLD01962,VALID
DUP04719,ACC003487,GOLD00577,VALID
DUP04720,ACC008095,GOLD01338,VALID
DUP04721,ACC006170,GOLD00367,VALID
DUP04722,ACC005150,GOLD01867,VALID
DUP04723,ACC006302,GOLD02407,VALID
DUP04724,ACC009737,GOLD02768,VALID
DUP04725,ACC002885,GOLD01645,VALID
DUP04726,ACC008987,GOLD00994,VALID
DUP04727,ACC004938,GOLD00678,VALID
DUP04728,ACC008594,GOLD00596,VALID
DUP04729,ACC003282,GOLD02317,VALID
DUP04730,ACC003395,GOLD01956,VALID
DUP04731,ACC006432,GOLD02477,VALID
DUP04732,ACC000995,GOLD01859,VALID
DUP04733,ACC000677,GOLD00254,VALID
DUP04734,ACC003407,GOLD01534,VALID
DUP04735,ACC001139,GOLD02840,VALID
DUP04736,ACC000369,GOLD01327,VALID
DUP04737,ACC005584,GOLD02879,VALID
DUP04738,ACC003677,GOLD02093,VALID
DUP04739,ACC009216,GOLD01757,VALID
DUP04740,ACC007325,GOLD01093,VALID
DUP04741,ACC007735,GOLD00561,VALID
DUP04742,ACC006076,GOLD00496,VALID
DUP04743,ACC008834,GOLD00677,VALID
DUP04744,ACC008295,GOLD00345,VALID
DUP04745,ACC008035,GOLD00382,VALID
DUP04746,ACC004648,GOLD01023,VALID
DUP04747,ACC003125,GOLD01652,VALID
DUP04748,ACC004710,GOLD00130,VALID
DUP04749,ACC004477,GOLD01490,VALID
DUP04750,ACC007333,GOLD00214,VALID
DUP04751,ACC001591,GOLD01103,VALID
DUP04752,ACC005888,GOLD01703,VALID
DUP04753,ACC008015,GOLD01539,VALID
DUP04754,ACC001045,GOLD01862,VALID
DUP04755,ACC009132,GOLD00963,VALID
DUP04756,ACC009997,GOLD01575,VALID
DUP04757,ACC000132,GOLD01067,VALID
DUP04758,ACC000220,GOLD00955,VALID
DUP04759,ACC003367,GOLD00626,VALID
DUP04760,ACC005009,GOLD00741,VALID
DUP04761,ACC002254,GOLD01434,VALID
DUP04762,ACC009133,GOLD01169,VALID
DUP04763,ACC006022,GOLD01462,VALID
DUP04764,ACC005029,GOLD00267,VALID
DUP04765,ACC002761,GOLD00894,VALID
DUP04766,ACC003280,GOLD01895,VALID
DUP04767,ACC001133,GOLD02286,VALID
DUP04768,ACC007726,GOLD02795,VALID
DUP04769,ACC007768,GOLD00489,VALID
DUP04770,ACC000902,GOLD01557,VALID
DUP04771,ACC006577,GOLD01111,VALID
DUP04772,ACC006288,GOLD00019,VALID
DUP04773,ACC005791,GOLD00434,VALID
DUP04774,ACC004609,GOLD02991,VALID
DUP04775,ACC004543,GOLD02052,VALID
DUP04776,ACC009868,GOLD02704,VALID
DUP04777,ACC002534,GOLD00966,VALID
DUP04778,ACC002423,GOLD02800,VALID
DUP04779,ACC009596,GOLD02349,VALID
DUP04780,ACC008716,GOLD02549,VALID
DUP04781,ACC006424,GOLD02835,VALID
DUP04782,ACC003450,GOLD01488,VALID
DUP04783,ACC006520,GOLD01242,VALID
DUP04784,ACC003600,GOLD02801,VALID
DUP04785,ACC007923,GOLD01923,VALID
DUP04786,ACC001819,GOLD01875,VALID
DUP04787,ACC002406,GOLD00167,VALID
DUP04788,ACC001026,GOLD01830,VALID
DUP04789,ACC001723,GOLD00772,VALID
DUP04790,ACC004950,GOLD00306,VALID
DUP04791,ACC001151,GOLD00109,VALID
DUP04792,ACC000375,GOLD02123,VALID
DUP04793,ACC007402,GOLD02216,VALID
DUP04794,ACC007360,GOLD00634,VALID
DUP04795,ACC000814,GOLD02603,VALID
DUP04796,ACC006555,GOLD01227,VALID
DUP04797,ACC001018,GOLD00166,VALID
DUP04798,ACC008714,GOLD02643,VALID
DUP04799,ACC003214,GOLD00414,VALID
DUP04800,ACC007164,GOLD01553,VALID
DUP04801,ACC004061,GOLD00411,VALID
DUP04802,ACC004576,GOLD01601,VALID
DUP04803,ACC007571,GOLD00278,VALID
DUP04804,ACC009192,GOLD02372,VALID
DUP04805,ACC004796,GOLD01768,VALID
DUP04806,ACC008047,GOLD00901,VALID
DUP04807,ACC001910,GOLD00138,VALID
DUP04808,ACC003377,GOLD01525,VALID
DUP04809,ACC001133,GOLD01358,VALID
DUP04810,ACC004306,GOLD01045,VALID
DUP04811,ACC008061,GOLD01153,VALID
DUP04812,ACC003224,GOLD02654,VALID
DUP04813,ACC001167,GOLD02994,VALID
DUP04814,ACC006629,GOLD00094,VALID
DUP04815,ACC001104,GOLD00478,VALID
DUP04816,ACC000293,GOLD01113,VALID
DUP04817,ACC009715,GOLD00648,VALID
DUP04818,ACC000668,GOLD00985,VALID
DUP04819,ACC001584,GOLD02165,VALID
DUP04820,ACC008567,GOLD02346,VALID
DUP04821,ACC007811,GOLD01543,VALID
DUP04822,ACC002500,GOLD01083,VALID
DUP04823,ACC002672,GOLD01427,VALID
DUP04824,ACC008948,GOLD00444,VALID
DUP04825,ACC004516,GOLD02145,VALID
DUP04826,ACC009600,GOLD02041,VALID
DUP04827,ACC009499,GOLD01517,VALID
DUP04828,ACC001291,GOLD02560,VALID
DUP04829,ACC001225,GOLD01927,VALID
DUP04830,ACC005073,GOLD01532,VALID
DUP04831,ACC004577,GOLD02932,VALID
DUP04832,ACC007948,GOLD00374,VALID
DUP04833,ACC007861,GOLD01440,VALID
DUP04834,ACC002526,GOLD01834,VALID
DUP04835,ACC003753,GOLD00538,VALID
DUP04836,ACC002945,GOLD01424,VALID
DUP04837,ACC002983,GOLD02293,VALID
DUP04838,ACC008329,GOLD02053,VALID
DUP04839,ACC004185,GOLD01059,VALID
DUP04840,ACC006511,GOLD02079,VALID
DUP04841,ACC007867,GOLD00809,VALID
DUP04842,ACC003128,GOLD00563,VALID
DUP04843,ACC008016,GOLD00858,VALID
DUP04844,ACC003079,GOLD02490,VALID
DUP04845,ACC007181,GOLD02948,VALID
DUP04846,ACC004677,GOLD00122,VALID
DUP04847,ACC006640,GOLD02109,VALID
DUP04848,ACC002026,GOLD02642,VALID
DUP04849,ACC002790,GOLD00446,VALID
DUP04850,ACC007190,GOLD00027,VALID
DUP04851,ACC009427,GOLD01133,VALID
DUP04852,ACC000757,GOLD00866,VALID
DUP04853,ACC000568,GOLD00874,VALID
DUP04854,ACC008244,GOLD01987,VALID
