record_id,entity_type,dimension,dq_check,field_name,issue_value,severity
CON019284,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC005852,HIGH
CON019286,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000441,HIGH
CON019291,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001597,HIGH
CON019294,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009897,HIGH
CON019296,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC005492,HIGH
CON019298,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000884,HIGH
CON019299,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008742,HIGH
CON019300,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009213,HIGH
CON019301,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002927,HIGH
CON019302,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006438,HIGH
CON019305,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008292,HIGH
CON019308,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003545,HIGH
CON019309,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001497,HIGH
CON019311,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008459,HIGH
CON019312,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006740,HIGH
CON019313,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003721,HIGH
CON019314,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004901,HIGH
CON019317,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008654,HIGH
CON019322,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006040,HIGH
CON019323,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004311,HIGH
CON019325,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009715,HIGH
CON019327,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001522,HIGH
CON019331,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008123,HIGH
CON019332,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002087,HIGH
CON019333,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006433,HIGH
CON019335,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004029,HIGH
CON019339,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003231,HIGH
CON019343,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000185,HIGH
CON019354,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007073,HIGH
CON019355,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003878,HIGH
CON019356,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006857,HIGH
CON019361,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007890,HIGH
CON019362,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008830,HIGH
CON019363,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC005047,HIGH
CON019364,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000453,HIGH
CON019366,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000593,HIGH
CON019368,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004437,HIGH
CON019369,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007062,HIGH
CON019371,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008050,HIGH
CON019372,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC005465,HIGH
CON019375,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008243,HIGH
CON019381,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003008,HIGH
CON019382,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007859,HIGH
CON019383,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009702,HIGH
CON019385,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003163,HIGH
CON019386,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC005608,HIGH
CON019387,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001724,HIGH
CON019388,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006822,HIGH
CON019391,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004082,HIGH
CON019392,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007265,HIGH
CON019393,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC005588,HIGH
CON019397,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007260,HIGH
CON019400,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008132,HIGH
CON019402,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000083,HIGH
CON019404,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004178,HIGH
CON019409,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004899,HIGH
CON019410,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008297,HIGH
CON019412,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC005234,HIGH
CON019413,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000851,HIGH
CON019416,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000212,HIGH
CON019418,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007848,HIGH
CON019419,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009031,HIGH
CON019422,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009131,HIGH
CON019423,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC005915,HIGH
CON019426,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002466,HIGH
CON019427,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006629,HIGH
CON019429,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002760,HIGH
CON019436,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004085,HIGH
CON019437,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003671,HIGH
CON019438,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006623,HIGH
CON019439,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004485,HIGH
CON019441,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000882,HIGH
CON019442,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC005170,HIGH
CON019444,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008637,HIGH
CON019445,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001920,HIGH
CON019446,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006479,HIGH
CON019451,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007360,HIGH
CON019453,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004719,HIGH
CON019456,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009706,HIGH
CON019457,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004023,HIGH
CON019461,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC005771,HIGH
CON019462,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004239,HIGH
CON019463,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006197,HIGH
CON019464,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003380,HIGH
CON019466,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009583,HIGH
CON019471,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001591,HIGH
CON019479,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000336,HIGH
CON019482,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002873,HIGH
CON019483,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008720,HIGH
CON019486,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006170,HIGH
CON019487,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009130,HIGH
CON019490,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002031,HIGH
CON019493,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008067,HIGH
CON019494,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC005573,HIGH
CON019496,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006274,HIGH
CON019497,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008166,HIGH
CON019499,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000410,HIGH
CON019500,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006135,HIGH
CON019510,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002315,HIGH
CON019511,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000836,HIGH
CON019512,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001700,HIGH
CON019513,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004480,HIGH
CON019514,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003579,HIGH
CON019516,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007417,HIGH
CON019518,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009474,HIGH
CON019519,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007489,HIGH
CON019521,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC005945,HIGH
CON019522,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003152,HIGH
CON019525,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009494,HIGH
CON019531,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003967,HIGH
CON019532,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003669,HIGH
CON019537,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003458,HIGH
CON019538,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001806,HIGH
CON019539,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006085,HIGH
CON019540,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004776,HIGH
CON019542,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001439,HIGH
CON019544,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002151,HIGH
CON019546,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003551,HIGH
CON019547,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004478,HIGH
CON019550,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006682,HIGH
CON019552,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008507,HIGH
CON019555,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007515,HIGH
CON019556,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006872,HIGH
CON019559,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008105,HIGH
CON019561,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006856,HIGH
CON019562,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC009199,HIGH
CON019564,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC005663,HIGH
CON019565,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006523,HIGH
CON019566,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006307,HIGH
CON019567,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC007960,HIGH
CON019572,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001154,HIGH
CON019573,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001534,HIGH
CON019574,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003208,HIGH
CON019575,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC005461,HIGH
CON019576,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001416,HIGH
CON019577,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003308,HIGH
CON019578,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003712,HIGH
CON019580,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001296,HIGH
CON019584,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001375,HIGH
CON019585,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000355,HIGH
CON019587,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000263,HIGH
CON019591,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008732,HIGH
CON019592,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006022,HIGH
CON019598,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006223,HIGH
CON019601,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003028,HIGH
CON019604,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001299,HIGH
CON019605,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006342,HIGH
CON019608,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002887,HIGH
CON019609,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003182,HIGH
CON019612,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004658,HIGH
CON019613,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000557,HIGH
CON019614,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008292,HIGH
CON019615,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008040,HIGH
CON019616,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC005971,HIGH
CON019618,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006484,HIGH
CON019619,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001623,HIGH
CON019627,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC002985,HIGH
CON019628,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003046,HIGH
CON019629,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006469,HIGH
CON019632,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004289,HIGH
CON019633,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003430,HIGH
CON019638,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000743,HIGH
CON019640,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004474,HIGH
CON019642,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC005866,HIGH
CON019644,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008009,HIGH
CON019645,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008627,HIGH
CON019648,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006422,HIGH
CON019649,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC000093,HIGH
CON019650,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003774,HIGH
CON019653,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC001769,HIGH
CON019658,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004373,HIGH
CON019659,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC004736,HIGH
CON019662,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC003265,HIGH
CON019666,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008579,HIGH
CON019667,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC006258,HIGH
CON019669,CONTACT,Consistency,consistency_orphan_contact_account_id,account_id,ACC008600,HIGH
