account_id,steward,dq_issue_status
ACC008354,Data Steward B,Open
ACC008355,Data Steward A,Open
ACC008356,Data Steward A,In Review
ACC008357,Data Steward A,In Review
ACC008358,Data Steward C,Resolved
ACC008359,Data Steward C,Open
ACC008360,Data Steward C,Resolved
ACC008361,Data Steward A,Resolved
ACC008362,Data Steward B,In Review
ACC008363,Data Steward C,In Review
ACC008364,Data Steward C,In Review
ACC008365,Data Steward C,Resolved
ACC008366,Data Steward C,In Review
ACC008367,Data Steward C,Resolved
ACC008368,Data Steward A,Resolved
ACC008369,Data Steward A,Resolved
ACC008370,Data Steward C,Resolved
ACC008371,Data Steward A,Open
ACC008372,Data Steward A,Open
ACC008373,Data Steward A,Resolved
ACC008374,Data Steward A,In Review
ACC008375,Data Steward A,Open
ACC008376,Data Steward B,In Review
ACC008377,Data Steward B,Open
ACC008378,Data Steward C,In Review
ACC008379,Data Steward A,Resolved
ACC008380,Data Steward C,In Review
ACC008381,Data Steward B,Open
ACC008382,Data Steward A,Open
ACC008383,Data Steward C,Open
ACC008384,Data Steward A,In Review
ACC008385,Data Steward C,Resolved
ACC008386,Data Steward A,Resolved
ACC008387,Data Steward B,Resolved
ACC008388,Data Steward C,Open
ACC008389,Data Steward B,Resolved
ACC008390,Data Steward A,In Review
ACC008391,Data Steward C,Resolved
ACC008392,Data Steward B,In Review
ACC008393,Data Steward B,In Review
ACC008394,Data Steward C,In Review
ACC008395,Data Steward C,Open
ACC008396,Data Steward C,In Review
ACC008397,Data Steward A,Open
ACC008398,Data Steward C,Open
ACC008399,Data Steward A,Open
ACC008400,Data Steward B,Resolved
ACC008401,Data Steward B,In Review
ACC008402,Data Steward A,In Review
ACC008403,Data Steward A,Open
ACC008404,Data Steward C,In Review
ACC008405,Data Steward B,Open
ACC008406,Data Steward C,In Review
ACC008407,Data Steward C,Resolved
ACC008408,Data Steward A,Resolved
ACC008409,Data Steward A,Open
ACC008410,Data Steward C,Open
ACC008411,Data Steward B,Resolved
ACC008412,Data Steward B,Open
ACC008413,Data Steward A,In Review
ACC008414,Data Steward C,In Review
ACC008415,Data Steward A,Resolved
ACC008416,Data Steward B,Resolved
ACC008417,Data Steward A,Open
ACC008418,Data Steward B,Open
ACC008419,Data Steward A,In Review
ACC008420,Data Steward C,Resolved
ACC008421,Data Steward C,Resolved
ACC008422,Data Steward A,Open
ACC008423,Data Steward A,Open
ACC008424,Data Steward A,Resolved
ACC008425,Data Steward B,Open
ACC008426,Data Steward A,In Review
ACC008427,Data Steward B,Resolved
ACC008428,Data Steward A,In Review
ACC008429,Data Steward A,Open
ACC008430,Data Steward A,Open
ACC008431,Data Steward C,Open
ACC008432,Data Steward C,In Review
ACC008433,Data Steward B,Resolved
ACC008434,Data Steward C,In Review
ACC008435,Data Steward B,In Review
ACC008436,Data Steward C,Open
ACC008437,Data Steward B,Open
ACC008438,Data Steward B,Open
ACC008439,Data Steward C,Open
ACC008440,Data Steward C,Open
ACC008441,Data Steward B,Open
ACC008442,Data Steward A,Resolved
ACC008443,Data Steward B,In Review
ACC008444,Data Steward A,Resolved
ACC008445,Data Steward A,In Review
ACC008446,Data Steward A,In Review
ACC008447,Data Steward A,In Review
ACC008448,Data Steward B,Open
ACC008449,Data Steward A,In Review
ACC008450,Data Steward C,Resolved
ACC008451,Data Steward B,In Review
ACC008452,Data Steward A,In Review
ACC008453,Data Steward C,Open
ACC008454,Data Steward A,In Review
ACC008455,Data Steward C,Open
ACC008456,Data Steward B,Resolved
ACC008457,Data Steward A,In Review
ACC008458,Data Steward C,Open
ACC008459,Data Steward C,In Review
ACC008460,Data Steward B,Open
ACC008461,Data Steward B,Open
ACC008462,Data Steward C,In Review
ACC008463,Data Steward B,Open
ACC008464,Data Steward B,In Review
ACC008465,Data Steward C,Open
ACC008466,Data Steward C,In Review
ACC008467,Data Steward B,Open
ACC008468,Data Steward C,In Review
ACC008469,Data Steward B,Open
ACC008470,Data Steward A,In Review
ACC008471,Data Steward A,In Review
ACC008472,Data Steward B,Resolved
ACC008473,Data Steward A,Resolved
ACC008474,Data Steward A,Open
ACC008475,Data Steward B,In Review
ACC008476,Data Steward A,In Review
ACC008477,Data Steward B,Open
ACC008478,Data Steward B,Open
ACC008479,Data Steward C,Resolved
ACC008480,Data Steward A,In Review
ACC008481,Data Steward C,Open
ACC008482,Data Steward C,Resolved
ACC008483,Data Steward A,Open
ACC008484,Data Steward A,In Review
ACC008485,Data Steward C,Resolved
ACC008486,Data Steward A,Open
ACC008487,Data Steward B,In Review
ACC008488,Data Steward C,Resolved
ACC008489,Data Steward C,In Review
ACC008490,Data Steward C,Resolved
ACC008491,Data Steward C,In Review
ACC008492,Data Steward A,In Review
ACC008493,Data Steward A,Resolved
ACC008494,Data Steward A,In Review
ACC008495,Data Steward B,In Review
ACC008496,Data Steward B,Resolved
ACC008497,Data Steward B,Open
ACC008498,Data Steward A,In Review
ACC008499,Data Steward B,Resolved
ACC008500,Data Steward A,Resolved
ACC008501,Data Steward B,Open
ACC008502,Data Steward A,In Review
ACC008503,Data Steward C,Resolved
ACC008504,Data Steward C,Open
ACC008505,Data Steward A,Resolved
ACC008506,Data Steward A,Resolved
ACC008507,Data Steward B,In Review
ACC008508,Data Steward A,Open
ACC008509,Data Steward A,In Review
ACC008510,Data Steward B,In Review
ACC008511,Data Steward A,In Review
ACC008512,Data Steward A,Open
ACC008513,Data Steward B,Resolved
ACC008514,Data Steward C,In Review
ACC008515,Data Steward C,Open
ACC008516,Data Steward C,Resolved
ACC008517,Data Steward A,Open
ACC008518,Data Steward B,Resolved
ACC008519,Data Steward C,In Review
ACC008520,Data Steward A,In Review
ACC008521,Data Steward A,In Review
ACC008522,Data Steward A,In Review
ACC008523,Data Steward C,Open
ACC008524,Data Steward A,Resolved
ACC008525,Data Steward B,Resolved
ACC008526,Data Steward B,Resolved
ACC008527,Data Steward B,In Review
ACC008528,Data Steward C,Open
ACC008529,Data Steward C,Open
ACC008530,Data Steward C,Resolved
ACC008531,Data Steward B,Open
ACC008532,Data Steward C,In Review
ACC008533,Data Steward C,Resolved
ACC008534,Data Steward A,In Review
ACC008535,Data Steward B,Resolved
ACC008536,Data Steward A,Open
ACC008537,Data Steward C,Open
ACC008538,Data Steward C,Resolved
ACC008539,Data Steward A,Open
ACC008540,Data Steward A,Resolved
ACC008541,Data Steward A,Open
ACC008542,Data Steward B,In Review
ACC008543,Data Steward C,In Review
ACC008544,Data Steward B,Open
ACC008545,Data Steward A,In Review
ACC008546,Data Steward A,Resolved
ACC008547,Data Steward C,Open
ACC008548,Data Steward B,Open
ACC008549,Data Steward C,Open
ACC008550,Data Steward B,Resolved
ACC008551,Data Steward B,Open
ACC008552,Data Steward C,Resolved
ACC008553,Data Steward C,Resolved
ACC008554,Data Steward A,In Review
ACC008555,Data Steward A,Open
ACC008556,Data Steward C,In Review
ACC008557,Data Steward C,Resolved
ACC008558,Data Steward A,In Review
ACC008559,Data Steward A,In Review
ACC008560,Data Steward A,In Review
ACC008561,Data Steward C,Resolved
ACC008562,Data Steward A,In Review
ACC008563,Data Steward A,Open
ACC008564,Data Steward C,Resolved
ACC008565,Data Steward B,Open
ACC008566,Data Steward C,Resolved
ACC008567,Data Steward C,Resolved
ACC008568,Data Steward A,In Review
ACC008569,Data Steward C,Resolved
ACC008570,Data Steward C,In Review
ACC008571,Data Steward B,In Review
ACC008572,Data Steward B,Resolved
ACC008573,Data Steward B,Resolved
ACC008574,Data Steward A,Resolved
ACC008575,Data Steward C,In Review
ACC008576,Data Steward C,Open
ACC008577,Data Steward A,In Review
ACC008578,Data Steward B,Open
ACC008579,Data Steward A,Resolved
ACC008580,Data Steward B,In Review
ACC008581,Data Steward C,Resolved
ACC008582,Data Steward C,In Review
ACC008583,Data Steward B,Open
ACC008584,Data Steward B,In Review
ACC008585,Data Steward C,Resolved
ACC008586,Data Steward C,Open
ACC008587,Data Steward B,In Review
ACC008588,Data Steward B,Resolved
ACC008589,Data Steward A,Open
ACC008590,Data Steward C,Resolved
ACC008591,Data Steward A,Resolved
ACC008592,Data Steward A,Resolved
ACC008593,Data Steward B,Open
ACC008594,Data Steward B,In Review
ACC008595,Data Steward B,Resolved
ACC008596,Data Steward B,Open
ACC008597,Data Steward C,Resolved
ACC008598,Data Steward B,Resolved
ACC008599,Data Steward A,In Review
ACC008600,Data Steward A,Resolved
ACC008601,Data Steward C,In Review
ACC008602,Data Steward C,Resolved
ACC008603,Data Steward C,Resolved
ACC008604,Data Steward B,Resolved
ACC008605,Data Steward B,Open
ACC008606,Data Steward C,Open
ACC008607,Data Steward A,In Review
ACC008608,Data Steward B,Open
ACC008609,Data Steward C,Open
ACC008610,Data Steward B,In Review
ACC008611,Data Steward A,In Review
ACC008612,Data Steward A,In Review
ACC008613,Data Steward A,Resolved
ACC008614,Data Steward B,In Review
ACC008615,Data Steward C,In Review
ACC008616,Data Steward C,Open
ACC008617,Data Steward A,Open
ACC008618,Data Steward C,In Review
ACC008619,Data Steward C,In Review
ACC008620,Data Steward C,In Review
ACC008621,Data Steward C,Open
ACC008622,Data Steward A,Open
ACC008623,Data Steward B,In Review
ACC008624,Data Steward B,Resolved
ACC008625,Data Steward A,Resolved
ACC008626,Data Steward C,Resolved
ACC008627,Data Steward B,Open
ACC008628,Data Steward C,Resolved
ACC008629,Data Steward A,Resolved
ACC008630,Data Steward A,Resolved
ACC008631,Data Steward B,In Review
ACC008632,Data Steward A,Resolved
ACC008633,Data Steward B,Open
ACC008634,Data Steward C,In Review
ACC008635,Data Steward A,Open
ACC008636,Data Steward A,Resolved
ACC008637,Data Steward A,Resolved
ACC008638,Data Steward C,Resolved
ACC008639,Data Steward A,Open
ACC008640,Data Steward C,Open
ACC008641,Data Steward A,In Review
ACC008642,Data Steward C,In Review
ACC008643,Data Steward B,Resolved
ACC008644,Data Steward B,Open
ACC008645,Data Steward B,Resolved
ACC008646,Data Steward B,In Review
ACC008647,Data Steward C,In Review
ACC008648,Data Steward A,Open
ACC008649,Data Steward A,Resolved
ACC008650,Data Steward C,Open
ACC008651,Data Steward A,In Review
ACC008652,Data Steward C,In Review
ACC008653,Data Steward C,Open
ACC008654,Data Steward B,Open
ACC008655,Data Steward A,Resolved
ACC008656,Data Steward B,Open
ACC008657,Data Steward A,In Review
ACC008658,Data Steward C,Open
ACC008659,Data Steward C,Open
ACC008660,Data Steward C,In Review
ACC008661,Data Steward A,In Review
ACC008662,Data Steward A,Open
ACC008663,Data Steward A,In Review
ACC008664,Data Steward C,In Review
ACC008665,Data Steward A,In Review
ACC008666,Data Steward B,Open
ACC008667,Data Steward C,Resolved
ACC008668,Data Steward A,Open
ACC008669,Data Steward C,Open
ACC008670,Data Steward B,In Review
ACC008671,Data Steward C,In Review
ACC008672,Data Steward B,Open
ACC008673,Data Steward A,Resolved
ACC008674,Data Steward C,In Review
ACC008675,Data Steward B,In Review
ACC008676,Data Steward C,Resolved
ACC008677,Data Steward B,Open
ACC008678,Data Steward B,Open
ACC008679,Data Steward C,Open
ACC008680,Data Steward A,In Review
ACC008681,Data Steward C,Resolved
ACC008682,Data Steward A,Open
ACC008683,Data Steward C,In Review
ACC008684,Data Steward C,Resolved
ACC008685,Data Steward B,In Review
ACC008686,Data Steward C,Resolved
ACC008687,Data Steward C,Open
ACC008688,Data Steward A,Resolved
ACC008689,Data Steward C,In Review
ACC008690,Data Steward C,Resolved
ACC008691,Data Steward C,In Review
ACC008692,Data Steward C,Open
ACC008693,Data Steward C,Resolved
ACC008694,Data Steward B,Resolved
ACC008695,Data Steward C,In Review
ACC008696,Data Steward B,Open
ACC008697,Data Steward A,In Review
ACC008698,Data Steward B,In Review
ACC008699,Data Steward C,Resolved
ACC008700,Data Steward A,Open
ACC008701,Data Steward C,In Review
ACC008702,Data Steward B,In Review
ACC008703,Data Steward A,Resolved
ACC008704,Data Steward C,Resolved
ACC008705,Data Steward B,In Review
ACC008706,Data Steward B,In Review
ACC008707,Data Steward C,In Review
ACC008708,Data Steward B,Open
ACC008709,Data Steward A,In Review
ACC008710,Data Steward C,In Review
ACC008711,Data Steward B,Resolved
ACC008712,Data Steward A,Resolved
ACC008713,Data Steward C,Resolved
ACC008714,Data Steward A,In Review
ACC008715,Data Steward C,In Review
ACC008716,Data Steward C,In Review
ACC008717,Data Steward A,Resolved
ACC008718,Data Steward B,Open
ACC008719,Data Steward C,In Review
ACC008720,Data Steward B,In Review
ACC008721,Data Steward A,In Review
ACC008722,Data Steward A,Resolved
ACC008723,Data Steward B,Open
ACC008724,Data Steward A,In Review
ACC008725,Data Steward C,Open
ACC008726,Data Steward A,Open
ACC008727,Data Steward C,Resolved
ACC008728,Data Steward C,In Review
ACC008729,Data Steward B,In Review
ACC008730,Data Steward B,In Review
ACC008731,Data Steward B,In Review
ACC008732,Data Steward A,Resolved
ACC008733,Data Steward B,Open
ACC008734,Data Steward B,Resolved
ACC008735,Data Steward B,Open
ACC008736,Data Steward C,Open
ACC008737,Data Steward B,Resolved
ACC008738,Data Steward A,In Review
ACC008739,Data Steward A,Open
ACC008740,Data Steward A,In Review
ACC008741,Data Steward B,In Review
ACC008742,Data Steward B,In Review
ACC008743,Data Steward B,In Review
ACC008744,Data Steward C,Resolved
ACC008745,Data Steward A,In Review
ACC008746,Data Steward B,Open
ACC008747,Data Steward C,In Review
ACC008748,Data Steward B,Open
ACC008749,Data Steward B,In Review
ACC008750,Data Steward C,Resolved
ACC008751,Data Steward A,Resolved
ACC008752,Data Steward A,In Review
ACC008753,Data Steward C,Resolved
ACC008754,Data Steward C,Open
ACC008755,Data Steward C,Resolved
ACC008756,Data Steward B,Resolved
ACC008757,Data Steward C,In Review
ACC008758,Data Steward B,Open
ACC008759,Data Steward B,In Review
ACC008760,Data Steward B,In Review
ACC008761,Data Steward A,Resolved
ACC008762,Data Steward B,In Review
ACC008763,Data Steward A,In Review
ACC008764,Data Steward A,In Review
ACC008765,Data Steward B,Open
ACC008766,Data Steward C,Open
ACC008767,Data Steward C,In Review
ACC008768,Data Steward B,Open
ACC008769,Data Steward C,Resolved
ACC008770,Data Steward B,Resolved
ACC008771,Data Steward A,Resolved
ACC008772,Data Steward C,In Review
ACC008773,Data Steward A,In Review
ACC008774,Data Steward A,In Review
ACC008775,Data Steward A,Open
ACC008776,Data Steward B,Open
ACC008777,Data Steward C,Open
ACC008778,Data Steward B,Resolved
ACC008779,Data Steward B,Open
ACC008780,Data Steward C,Resolved
ACC008781,Data Steward B,In Review
ACC008782,Data Steward C,Resolved
ACC008783,Data Steward C,Open
ACC008784,Data Steward A,Open
ACC008785,Data Steward C,In Review
ACC008786,Data Steward C,In Review
ACC008787,Data Steward B,In Review
ACC008788,Data Steward C,In Review
ACC008789,Data Steward B,Resolved
ACC008790,Data Steward A,Open
ACC008791,Data Steward C,In Review
ACC008792,Data Steward C,Resolved
ACC008793,Data Steward C,Open
ACC008794,Data Steward A,Open
ACC008795,Data Steward A,Resolved
ACC008796,Data Steward A,In Review
ACC008797,Data Steward C,Open
ACC008798,Data Steward C,In Review
ACC008799,Data Steward A,Resolved
ACC008800,Data Steward A,Resolved
ACC008801,Data Steward A,Open
ACC008802,Data Steward B,In Review
ACC008803,Data Steward C,Open
ACC008804,Data Steward B,Resolved
ACC008805,Data Steward A,Resolved
ACC008806,Data Steward B,In Review
ACC008807,Data Steward A,Resolved
ACC008808,Data Steward A,In Review
ACC008809,Data Steward A,Resolved
ACC008810,Data Steward B,Open
ACC008811,Data Steward A,Resolved
ACC008812,Data Steward A,Resolved
ACC008813,Data Steward A,Resolved
ACC008814,Data Steward A,In Review
ACC008815,Data Steward C,In Review
ACC008816,Data Steward A,Resolved
ACC008817,Data Steward B,In Review
ACC008818,Data Steward A,Open
ACC008819,Data Steward C,Resolved
ACC008820,Data Steward C,Open
ACC008821,Data Steward C,Resolved
ACC008822,Data Steward C,Resolved
ACC008823,Data Steward A,In Review
ACC008824,Data Steward B,Resolved
ACC008825,Data Steward B,Resolved
ACC008826,Data Steward C,Open
ACC008827,Data Steward A,Resolved
ACC008828,Data Steward A,Open
ACC008829,Data Steward B,Open
ACC008830,Data Steward A,Open
ACC008831,Data Steward B,Resolved
ACC008832,Data Steward C,In Review
ACC008833,Data Steward A,Resolved
ACC008834,Data Steward A,Open
ACC008835,Data Steward A,In Review
ACC008836,Data Steward C,Open
ACC008837,Data Steward B,Open
ACC008838,Data Steward B,Resolved
ACC008839,Data Steward B,Open
ACC008840,Data Steward A,Open
ACC008841,Data Steward A,In Review
ACC008842,Data Steward C,In Review
ACC008843,Data Steward B,Open
ACC008844,Data Steward A,Resolved
ACC008845,Data Steward B,In Review
ACC008846,Data Steward C,Resolved
ACC008847,Data Steward A,In Review
ACC008848,Data Steward B,Resolved
ACC008849,Data Steward B,Open
ACC008850,Data Steward A,In Review
ACC008851,Data Steward B,In Review
ACC008852,Data Steward A,Open
ACC008853,Data Steward B,In Review
ACC008854,Data Steward B,Resolved
ACC008855,Data Steward B,Resolved
ACC008856,Data Steward B,In Review
ACC008857,Data Steward B,In Review
ACC008858,Data Steward C,Resolved
ACC008859,Data Steward C,Open
ACC008860,Data Steward B,In Review
ACC008861,Data Steward C,Open
ACC008862,Data Steward A,Open
ACC008863,Data Steward C,In Review
ACC008864,Data Steward B,Resolved
ACC008865,Data Steward B,Open
ACC008866,Data Steward A,In Review
ACC008867,Data Steward C,Resolved
ACC008868,Data Steward A,Open
ACC008869,Data Steward C,In Review
ACC008870,Data Steward A,Open
ACC008871,Data Steward B,Resolved
ACC008872,Data Steward C,Resolved
ACC008873,Data Steward B,Open
ACC008874,Data Steward C,Open
ACC008875,Data Steward C,Resolved
ACC008876,Data Steward B,Resolved
ACC008877,Data Steward A,Resolved
ACC008878,Data Steward B,Open
ACC008879,Data Steward C,Resolved
ACC008880,Data Steward C,Resolved
ACC008881,Data Steward B,Open
ACC008882,Data Steward A,Open
ACC008883,Data Steward A,Resolved
ACC008884,Data Steward A,Open
ACC008885,Data Steward A,Resolved
ACC008886,Data Steward A,Resolved
ACC008887,Data Steward C,Resolved
ACC008888,Data Steward B,In Review
ACC008889,Data Steward C,Open
ACC008890,Data Steward C,In Review
ACC008891,Data Steward B,Resolved
ACC008892,Data Steward A,Open
ACC008893,Data Steward C,In Review
ACC008894,Data Steward C,Open
ACC008895,Data Steward B,Resolved
