lead_id,lead_name,source,status,duplicate_count,absorbed_ids
LEA014231,Lead 14230,LinkedIn,Working,0,
LEA014232,Lead 14231,Web,New,0,
LEA014233,Lead 14232,LinkedIn,Qualified,0,
LEA014234,Lead 14233,Web,Working,0,
LEA014235,Lead 14234,Referral,Converted,0,
LEA014236,Lead 14235,Event,Qualified,0,
LEA014237,Lead 14236,Referral,New,0,
LEA014238,Lead 14237,Web,Qualified,0,
LEA014239,Lead 14238,LinkedIn,Working,0,
LEA014240,Lead 14239,Event,Working,0,
LEA014241,Lead 14240,Referral,Qualified,0,
LEA014242,Lead 14241,Web,New,0,
LEA014243,Lead 14242,Referral,Converted,0,
LEA014244,Lead 14243,Event,Working,0,
LEA014245,Lead 14244,LinkedIn,Qualified,0,
LEA014246,Lead 14245,Web,Converted,0,
LEA014247,Lead 14246,LinkedIn,New,0,
LEA014248,Lead 14247,LinkedIn,Working,0,
LEA014249,Lead 14248,Referral,Converted,0,
LEA014250,Lead 14249,Referral,Converted,0,
LEA014251,Lead 14250,LinkedIn,New,0,
LEA014252,Lead 14251,LinkedIn,Converted,0,
LEA014253,Lead 14252,LinkedIn,Qualified,0,
LEA014254,Lead 14253,Web,Working,0,
LEA014255,Lead 14254,Event,Working,0,
LEA014256,Lead 14255,Web,Converted,0,
LEA014257,Lead 14256,Referral,Converted,0,
LEA014258,Lead 14257,Referral,New,0,
LEA014259,Lead 14258,Web,Qualified,0,
LEA014260,Lead 14259,Event,Working,0,
LEA014261,Lead 14260,Referral,Qualified,0,
LEA014262,Lead 14261,Web,New,0,
LEA014263,Lead 14262,Referral,New,0,
LEA014264,Lead 14263,LinkedIn,Working,0,
LEA014265,Lead 14264,Web,New,0,
LEA014266,Lead 14265,Event,Converted,0,
LEA014267,Lead 14266,Event,Working,0,
LEA014268,Lead 14267,Web,Converted,0,
LEA014269,Lead 14268,Referral,Converted,0,
LEA014270,Lead 14269,LinkedIn,Working,0,
LEA014271,Lead 14270,Web,Working,0,
LEA014272,Lead 14271,Referral,Qualified,0,
LEA014273,Lead 14272,Event,Working,0,
LEA014274,Lead 14273,Referral,New,0,
LEA014275,Lead 14274,Referral,Converted,0,
LEA014276,Lead 14275,Web,Working,0,
LEA014277,Lead 14276,Web,Converted,0,
LEA014278,Lead 14277,Referral,Converted,0,
LEA014279,Lead 14278,Event,New,0,
LEA014280,Lead 14279,LinkedIn,New,0,
LEA014281,Lead 14280,Event,Qualified,0,
LEA014282,Lead 14281,Referral,Working,0,
LEA014283,Lead 14282,Referral,Qualified,0,
LEA014284,Lead 14283,LinkedIn,New,0,
LEA014285,Lead 14284,Referral,Qualified,0,
LEA014286,Lead 14285,Referral,Working,0,
LEA014287,Lead 14286,LinkedIn,Working,0,
LEA014288,Lead 14287,LinkedIn,Working,0,
LEA014289,Lead 14288,LinkedIn,New,0,
LEA014290,Lead 14289,Web,New,0,
LEA014291,Lead 14290,Referral,Qualified,0,
LEA014292,Lead 14291,LinkedIn,New,0,
LEA014293,Lead 14292,Event,Working,0,
LEA014294,Lead 14293,Event,Converted,0,
LEA014295,Lead 14294,Referral,Qualified,0,
LEA014296,Lead 14295,Referral,Qualified,0,
LEA014297,Lead 14296,Web,Qualified,0,
LEA014298,Lead 14297,Web,Working,0,
LEA014299,Lead 14298,Referral,Converted,0,
LEA014300,Lead 14299,LinkedIn,New,0,
LEA014301,Lead 14300,LinkedIn,Working,0,
LEA014302,Lead 14301,LinkedIn,Working,0,
LEA014303,Lead 14302,LinkedIn,Converted,0,
LEA014304,Lead 14303,LinkedIn,Qualified,0,
LEA014305,Lead 14304,Web,Converted,0,
LEA014306,Lead 14305,Event,Converted,0,
LEA014307,Lead 14306,Event,New,0,
LEA014308,Lead 14307,LinkedIn,New,0,
LEA014309,Lead 14308,Web,Working,0,
LEA014310,Lead 14309,LinkedIn,Qualified,0,
LEA014311,Lead 14310,Referral,Converted,0,
LEA014312,Lead 14311,Web,Converted,0,
LEA014313,Lead 14312,Event,New,0,
LEA014314,Lead 14313,Event,Converted,0,
LEA014315,Lead 14314,LinkedIn,Converted,0,
LEA014316,Lead 14315,Web,Working,0,
LEA014317,Lead 14316,Web,New,0,
LEA014318,Lead 14317,Event,Working,0,
LEA014319,Lead 14318,LinkedIn,Converted,0,
LEA014320,Lead 14319,Event,New,0,
LEA014321,Lead 14320,Event,New,0,
LEA014322,Lead 14321,LinkedIn,Qualified,0,
LEA014323,Lead 14322,Referral,New,0,
LEA014324,Lead 14323,Referral,Working,0,
LEA014325,Lead 14324,Web,Converted,0,
LEA014326,Lead 14325,Event,Qualified,0,
LEA014327,Lead 14326,Web,Working,0,
LEA014328,Lead 14327,Referral,Converted,0,
LEA014329,Lead 14328,Event,New,0,
LEA014330,Lead 14329,Web,Working,0,
LEA014331,Lead 14330,LinkedIn,Qualified,0,
LEA014332,Lead 14331,Referral,Qualified,0,
LEA014333,Lead 14332,LinkedIn,Qualified,0,
LEA014334,Lead 14333,LinkedIn,Converted,0,
LEA014335,Lead 14334,Event,Working,0,
LEA014336,Lead 14335,Web,Working,0,
LEA014337,Lead 14336,LinkedIn,Working,0,
LEA014338,Lead 14337,Web,Working,0,
LEA014339,Lead 14338,Referral,Converted,0,
LEA014340,Lead 14339,Referral,Working,0,
LEA014341,Lead 14340,Referral,New,0,
LEA014342,Lead 14341,Event,New,0,
LEA014343,Lead 14342,Referral,Converted,0,
LEA014344,Lead 14343,Referral,Working,0,
LEA014345,Lead 14344,Event,Qualified,0,
LEA014346,Lead 14345,Event,Qualified,0,
LEA014347,Lead 14346,Web,Working,0,
LEA014348,Lead 14347,Web,New,0,
LEA014349,Lead 14348,Referral,Working,0,
LEA014350,Lead 14349,Event,Working,0,
LEA014351,Lead 14350,Event,New,0,
LEA014352,Lead 14351,Referral,Qualified,0,
LEA014353,Lead 14352,LinkedIn,Working,0,
LEA014354,Lead 14353,Web,Qualified,0,
LEA014355,Lead 14354,Event,Converted,0,
LEA014356,Lead 14355,Event,Qualified,0,
LEA014357,Lead 14356,Web,Converted,0,
LEA014358,Lead 14357,Event,New,0,
LEA014359,Lead 14358,LinkedIn,New,0,
LEA014360,Lead 14359,LinkedIn,Working,0,
LEA014361,Lead 14360,Referral,Working,0,
LEA014362,Lead 14361,Event,Converted,0,
LEA014363,Lead 14362,Event,Qualified,0,
LEA014364,Lead 14363,Web,Converted,0,
LEA014365,Lead 14364,Referral,Qualified,0,
LEA014366,Lead 14365,Web,Qualified,0,
LEA014367,Lead 14366,Event,Working,0,
LEA014368,Lead 14367,Web,Qualified,0,
LEA014369,Lead 14368,Referral,Qualified,0,
LEA014370,Lead 14369,LinkedIn,Qualified,0,
LEA014371,Lead 14370,LinkedIn,Qualified,0,
LEA014372,Lead 14371,Web,Qualified,0,
LEA014373,Lead 14372,Web,New,0,
LEA014374,Lead 14373,Web,Working,0,
LEA014375,Lead 14374,LinkedIn,New,0,
LEA014376,Lead 14375,Web,New,0,
LEA014377,Lead 14376,Referral,Converted,0,
LEA014378,Lead 14377,Referral,Qualified,0,
LEA014379,Lead 14378,Referral,Converted,0,
LEA014380,Lead 14379,Web,Converted,0,
LEA014381,Lead 14380,Referral,New,0,
LEA014382,Lead 14381,Referral,Converted,0,
LEA014383,Lead 14382,Referral,Converted,0,
LEA014384,Lead 14383,Event,Qualified,0,
LEA014385,Lead 14384,LinkedIn,Converted,0,
LEA014386,Lead 14385,Event,Converted,0,
LEA014387,Lead 14386,Referral,Converted,0,
LEA014388,Lead 14387,Event,Working,0,
LEA014389,Lead 14388,Web,Converted,0,
LEA014390,Lead 14389,Event,Qualified,0,
LEA014391,Lead 14390,Web,Qualified,0,
LEA014392,Lead 14391,Event,New,0,
LEA014393,Lead 14392,LinkedIn,Qualified,0,
LEA014394,Lead 14393,Web,New,0,
LEA014395,Lead 14394,Event,Working,0,
LEA014396,Lead 14395,Referral,Qualified,0,
LEA014397,Lead 14396,Web,New,0,
LEA014398,Lead 14397,Event,Qualified,0,
LEA014399,Lead 14398,Referral,Working,0,
LEA014400,Lead 14399,Referral,Qualified,0,
LEA014401,Lead 14400,LinkedIn,Converted,0,
LEA014402,Lead 14401,LinkedIn,New,0,
LEA014403,Lead 14402,Event,Qualified,0,
LEA014404,Lead 14403,LinkedIn,Qualified,0,
LEA014405,Lead 14404,LinkedIn,New,0,
LEA014406,Lead 14405,Referral,New,0,
LEA014407,Lead 14406,LinkedIn,Working,0,
LEA014408,Lead 14407,LinkedIn,Working,0,
LEA014409,Lead 14408,Web,Converted,0,
LEA014410,Lead 14409,Web,Converted,0,
LEA014411,Lead 14410,LinkedIn,New,0,
LEA014412,Lead 14411,Referral,Converted,0,
LEA014413,Lead 14412,Web,New,0,
LEA014414,Lead 14413,Event,Converted,0,
LEA014415,Lead 14414,LinkedIn,Converted,0,
LEA014416,Lead 14415,Web,Working,0,
LEA014417,Lead 14416,Event,Qualified,0,
LEA014418,Lead 14417,Web,New,0,
LEA014419,Lead 14418,Referral,Qualified,0,
LEA014420,Lead 14419,Event,Converted,0,
LEA014421,Lead 14420,Event,Converted,0,
LEA014422,Lead 14421,Event,Qualified,0,
LEA014423,Lead 14422,Web,Converted,0,
LEA014424,Lead 14423,Event,Qualified,0,
LEA014425,Lead 14424,Referral,Working,0,
LEA014426,Lead 14425,Web,New,0,
LEA014427,Lead 14426,Referral,Working,0,
LEA014428,Lead 14427,Event,Converted,0,
LEA014429,Lead 14428,Referral,Qualified,0,
LEA014430,Lead 14429,Referral,New,0,
LEA014431,Lead 14430,Referral,New,0,
LEA014432,Lead 14431,LinkedIn,Converted,0,
LEA014433,Lead 14432,Referral,Qualified,0,
LEA014434,Lead 14433,Event,Working,0,
LEA014435,Lead 14434,LinkedIn,Qualified,0,
LEA014436,Lead 14435,LinkedIn,Working,0,
LEA014437,Lead 14436,Referral,Converted,0,
LEA014438,Lead 14437,Web,Qualified,0,
LEA014439,Lead 14438,Event,New,0,
LEA014440,Lead 14439,Event,Working,0,
LEA014441,Lead 14440,Event,Converted,0,
LEA014442,Lead 14441,Event,New,0,
LEA014443,Lead 14442,Event,Qualified,0,
LEA014444,Lead 14443,Event,New,0,
LEA014445,Lead 14444,Event,Converted,0,
LEA014446,Lead 14445,Web,Converted,0,
LEA014447,Lead 14446,LinkedIn,Converted,0,
LEA014448,Lead 14447,Web,Converted,0,
LEA014449,Lead 14448,Web,New,0,
LEA014450,Lead 14449,Web,New,0,
LEA014451,Lead 14450,Event,Converted,0,
LEA014452,Lead 14451,Referral,Working,0,
LEA014453,Lead 14452,Event,Converted,0,
LEA014454,Lead 14453,Web,Qualified,0,
LEA014455,Lead 14454,Web,Working,0,
LEA014456,Lead 14455,Event,New,0,
LEA014457,Lead 14456,Referral,Qualified,0,
LEA014458,Lead 14457,Web,Converted,0,
LEA014459,Lead 14458,Web,New,0,
LEA014460,Lead 14459,Web,Working,0,
LEA014461,Lead 14460,Web,Working,0,
LEA014462,Lead 14461,Referral,New,0,
LEA014463,Lead 14462,Web,Converted,0,
LEA014464,Lead 14463,Event,Working,0,
LEA014465,Lead 14464,LinkedIn,Working,0,
LEA014466,Lead 14465,Referral,Converted,0,
LEA014467,Lead 14466,Event,Qualified,0,
LEA014468,Lead 14467,Web,New,0,
LEA014469,Lead 14468,LinkedIn,New,0,
LEA014470,Lead 14469,Web,Working,0,
LEA014471,Lead 14470,Referral,Working,0,
LEA014472,Lead 14471,Web,Converted,0,
LEA014473,Lead 14472,Event,Converted,0,
LEA014474,Lead 14473,LinkedIn,Converted,0,
LEA014475,Lead 14474,Referral,Converted,0,
LEA014476,Lead 14475,Web,New,0,
LEA014477,Lead 14476,Event,Working,0,
LEA014478,Lead 14477,Web,New,0,
LEA014479,Lead 14478,LinkedIn,Qualified,0,
LEA014480,Lead 14479,Event,Qualified,0,
LEA014481,Lead 14480,LinkedIn,New,0,
LEA014482,Lead 14481,Web,Qualified,0,
LEA014483,Lead 14482,Web,Converted,0,
LEA014484,Lead 14483,Web,Converted,0,
LEA014485,Lead 14484,Referral,Qualified,0,
LEA014486,Lead 14485,LinkedIn,Working,0,
LEA014487,Lead 14486,Event,Converted,0,
LEA014488,Lead 14487,LinkedIn,New,0,
LEA014489,Lead 14488,Web,Qualified,0,
LEA014490,Lead 14489,Referral,Working,0,
LEA014491,Lead 14490,LinkedIn,Qualified,0,
LEA014492,Lead 14491,Web,Converted,0,
LEA014493,Lead 14492,Referral,Converted,0,
LEA014494,Lead 14493,LinkedIn,New,0,
LEA014495,Lead 14494,Referral,New,0,
LEA014496,Lead 14495,LinkedIn,Working,0,
LEA014497,Lead 14496,Web,New,0,
LEA014498,Lead 14497,Event,Working,0,
LEA014499,Lead 14498,Event,Converted,0,
LEA014500,Lead 14499,Web,Qualified,0,
LEA014501,Lead 14500,LinkedIn,Working,0,
LEA014502,Lead 14501,Web,Working,0,
LEA014503,Lead 14502,Event,Working,0,
LEA014504,Lead 14503,LinkedIn,Qualified,0,
LEA014505,Lead 14504,Web,Qualified,0,
LEA014506,Lead 14505,LinkedIn,Qualified,0,
LEA014507,Lead 14506,Web,Converted,0,
LEA014508,Lead 14507,Event,Working,0,
LEA014509,Lead 14508,Referral,New,0,
LEA014510,Lead 14509,LinkedIn,Working,0,
LEA014511,Lead 14510,LinkedIn,New,0,
LEA014512,Lead 14511,Web,Converted,0,
LEA014513,Lead 14512,Referral,New,0,
LEA014514,Lead 14513,Referral,Qualified,0,
LEA014515,Lead 14514,LinkedIn,Qualified,0,
LEA014516,Lead 14515,Event,New,0,
LEA014517,Lead 14516,LinkedIn,Qualified,0,
LEA014518,Lead 14517,LinkedIn,Qualified,0,
LEA014519,Lead 14518,LinkedIn,Converted,0,
LEA014520,Lead 14519,Referral,Working,0,
LEA014521,Lead 14520,Web,Working,0,
LEA014522,Lead 14521,Web,Working,0,
LEA014523,Lead 14522,Referral,Qualified,0,
LEA014524,Lead 14523,Referral,Qualified,0,
LEA014525,Lead 14524,Web,Working,0,
LEA014526,Lead 14525,Web,Working,0,
LEA014527,Lead 14526,Event,Qualified,0,
LEA014528,Lead 14527,Referral,Working,0,
LEA014529,Lead 14528,Event,Working,0,
LEA014530,Lead 14529,Web,New,0,
LEA014531,Lead 14530,Web,New,0,
LEA014532,Lead 14531,Web,Qualified,0,
LEA014533,Lead 14532,Referral,Converted,0,
LEA014534,Lead 14533,Referral,Working,0,
LEA014535,Lead 14534,Web,New,0,
LEA014536,Lead 14535,Web,New,0,
LEA014537,Lead 14536,Referral,Qualified,0,
LEA014538,Lead 14537,Web,New,0,
LEA014539,Lead 14538,LinkedIn,Working,0,
LEA014540,Lead 14539,Referral,New,0,
LEA014541,Lead 14540,LinkedIn,New,0,
LEA014542,Lead 14541,Event,Working,0,
LEA014543,Lead 14542,Web,Qualified,0,
LEA014544,Lead 14543,LinkedIn,New,0,
LEA014545,Lead 14544,LinkedIn,Qualified,0,
LEA014546,Lead 14545,Web,Qualified,0,
LEA014547,Lead 14546,LinkedIn,Converted,0,
LEA014548,Lead 14547,LinkedIn,Working,0,
LEA014549,Lead 14548,Event,Converted,0,
LEA014550,Lead 14549,LinkedIn,Converted,0,
LEA014551,Lead 14550,LinkedIn,Qualified,0,
LEA014552,Lead 14551,LinkedIn,Converted,0,
LEA014553,Lead 14552,Referral,Qualified,0,
LEA014554,Lead 14553,Referral,New,0,
LEA014555,Lead 14554,LinkedIn,New,0,
LEA014556,Lead 14555,Web,Qualified,0,
LEA014557,Lead 14556,Referral,Converted,0,
LEA014558,Lead 14557,Event,Qualified,0,
LEA014559,Lead 14558,Event,New,0,
LEA014560,Lead 14559,Referral,Working,0,
LEA014561,Lead 14560,LinkedIn,Converted,0,
LEA014562,Lead 14561,Referral,Qualified,0,
LEA014563,Lead 14562,LinkedIn,New,0,
LEA014564,Lead 14563,Event,Working,0,
LEA014565,Lead 14564,LinkedIn,Working,0,
LEA014566,Lead 14565,Web,New,0,
LEA014567,Lead 14566,Web,Working,0,
LEA014568,Lead 14567,Event,Qualified,0,
LEA014569,Lead 14568,Event,Converted,0,
LEA014570,Lead 14569,LinkedIn,New,0,
LEA014571,Lead 14570,Web,Qualified,0,
LEA014572,Lead 14571,Web,Converted,0,
LEA014573,Lead 14572,LinkedIn,Working,0,
LEA014574,Lead 14573,LinkedIn,Qualified,0,
LEA014575,Lead 14574,Web,Qualified,0,
LEA014576,Lead 14575,Event,Converted,0,
LEA014577,Lead 14576,Referral,Working,0,
LEA014578,Lead 14577,Web,New,0,
LEA014579,Lead 14578,Event,Converted,0,
LEA014580,Lead 14579,Event,Converted,0,
LEA014581,Lead 14580,Referral,New,0,
LEA014582,Lead 14581,Event,Working,0,
LEA014583,Lead 14582,LinkedIn,Qualified,0,
LEA014584,Lead 14583,Web,Qualified,0,
LEA014585,Lead 14584,Referral,Working,0,
LEA014586,Lead 14585,Referral,Converted,0,
LEA014587,Lead 14586,Referral,Converted,0,
LEA014588,Lead 14587,Web,Qualified,0,
LEA014589,Lead 14588,Web,Converted,0,
LEA014590,Lead 14589,LinkedIn,Converted,0,
LEA014591,Lead 14590,Referral,New,0,
LEA014592,Lead 14591,Web,Converted,0,
LEA014593,Lead 14592,Web,New,0,
LEA014594,Lead 14593,Web,Qualified,0,
LEA014595,Lead 14594,Web,New,0,
LEA014596,Lead 14595,Referral,Qualified,0,
LEA014597,Lead 14596,Web,Converted,0,
LEA014598,Lead 14597,LinkedIn,New,0,
LEA014599,Lead 14598,Referral,Working,0,
LEA014600,Lead 14599,Referral,Working,0,
LEA014601,Lead 14600,Event,Qualified,0,
LEA014602,Lead 14601,Web,Working,0,
LEA014603,Lead 14602,Web,New,0,
LEA014604,Lead 14603,Event,Qualified,0,
LEA014605,Lead 14604,LinkedIn,New,0,
LEA014606,Lead 14605,LinkedIn,Working,0,
LEA014607,Lead 14606,Event,Qualified,0,
LEA014608,Lead 14607,Web,Converted,0,
LEA014609,Lead 14608,Event,Qualified,0,
LEA014610,Lead 14609,Event,Converted,0,
LEA014611,Lead 14610,LinkedIn,Qualified,0,
LEA014612,Lead 14611,LinkedIn,Working,0,
LEA014613,Lead 14612,Referral,Converted,0,
LEA014614,Lead 14613,Event,Working,0,
LEA014615,Lead 14614,Event,New,0,
LEA014616,Lead 14615,Web,New,0,
LEA014617,Lead 14616,Web,Converted,0,
LEA014618,Lead 14617,Web,Qualified,0,
LEA014619,Lead 14618,Referral,Converted,0,
LEA014620,Lead 14619,Referral,New,0,
LEA014621,Lead 14620,Event,Converted,0,
LEA014622,Lead 14621,Event,Qualified,0,
LEA014623,Lead 14622,Web,New,0,
LEA014624,Lead 14623,Referral,Qualified,0,
LEA014625,Lead 14624,Web,Working,0,
LEA014626,Lead 14625,LinkedIn,Qualified,0,
LEA014627,Lead 14626,LinkedIn,Qualified,0,
LEA014628,Lead 14627,LinkedIn,Qualified,0,
LEA014629,Lead 14628,LinkedIn,Qualified,0,
LEA014630,Lead 14629,Referral,New,0,
LEA014631,Lead 14630,Web,Qualified,0,
LEA014632,Lead 14631,Event,New,0,
LEA014633,Lead 14632,LinkedIn,Converted,0,
LEA014634,Lead 14633,Web,New,0,
LEA014635,Lead 14634,Referral,Working,0,
LEA014636,Lead 14635,LinkedIn,New,0,
LEA014637,Lead 14636,Web,Converted,0,
LEA014638,Lead 14637,Web,Qualified,0,
LEA014639,Lead 14638,Referral,Converted,0,
LEA014640,Lead 14639,Referral,Converted,0,
LEA014641,Lead 14640,LinkedIn,Qualified,0,
LEA014642,Lead 14641,Event,Working,0,
LEA014643,Lead 14642,Referral,Qualified,0,
LEA014644,Lead 14643,Web,New,0,
LEA014645,Lead 14644,LinkedIn,Converted,0,
LEA014646,Lead 14645,LinkedIn,New,0,
LEA014647,Lead 14646,Referral,Qualified,0,
LEA014648,Lead 14647,Web,Converted,0,
LEA014649,Lead 14648,Referral,Working,0,
LEA014650,Lead 14649,Event,Qualified,0,
LEA014651,Lead 14650,Event,Qualified,0,
LEA014652,Lead 14651,Referral,New,0,
LEA014653,Lead 14652,LinkedIn,New,0,
LEA014654,Lead 14653,LinkedIn,Converted,0,
LEA014655,Lead 14654,Web,Qualified,0,
LEA014656,Lead 14655,Web,Working,0,
LEA014657,Lead 14656,LinkedIn,Working,0,
LEA014658,Lead 14657,Web,Converted,0,
LEA014659,Lead 14658,Event,Qualified,0,
LEA014660,Lead 14659,LinkedIn,Working,0,
LEA014661,Lead 14660,LinkedIn,Qualified,0,
LEA014662,Lead 14661,Web,Converted,0,
LEA014663,Lead 14662,Referral,Qualified,0,
LEA014664,Lead 14663,Web,Working,0,
LEA014665,Lead 14664,Web,Converted,0,
LEA014666,Lead 14665,LinkedIn,Working,0,
LEA014667,Lead 14666,Event,Converted,0,
LEA014668,Lead 14667,LinkedIn,Qualified,0,
LEA014669,Lead 14668,Web,Qualified,0,
LEA014670,Lead 14669,Web,Qualified,0,
LEA014671,Lead 14670,Web,New,0,
LEA014672,Lead 14671,LinkedIn,New,0,
LEA014673,Lead 14672,Referral,Working,0,
LEA014674,Lead 14673,Web,Qualified,0,
LEA014675,Lead 14674,Referral,Qualified,0,
LEA014676,Lead 14675,LinkedIn,Converted,0,
LEA014677,Lead 14676,Web,Qualified,0,
LEA014678,Lead 14677,Web,New,0,
LEA014679,Lead 14678,LinkedIn,Converted,0,
LEA014680,Lead 14679,LinkedIn,Converted,0,
LEA014681,Lead 14680,Referral,Working,0,
LEA014682,Lead 14681,Web,Converted,0,
LEA014683,Lead 14682,LinkedIn,New,0,
LEA014684,Lead 14683,Referral,Qualified,0,
LEA014685,Lead 14684,Referral,Converted,0,
LEA014686,Lead 14685,Web,Working,0,
LEA014687,Lead 14686,Referral,Working,0,
LEA014688,Lead 14687,Referral,New,0,
LEA014689,Lead 14688,LinkedIn,Converted,0,
LEA014690,Lead 14689,Web,New,0,
LEA014691,Lead 14690,LinkedIn,Qualified,0,
LEA014692,Lead 14691,Referral,New,0,
LEA014693,Lead 14692,LinkedIn,Working,0,
LEA014694,Lead 14693,Referral,New,0,
LEA014695,Lead 14694,LinkedIn,Working,0,
LEA014696,Lead 14695,Referral,Qualified,0,
LEA014697,Lead 14696,Event,Qualified,0,
LEA014698,Lead 14697,LinkedIn,Working,0,
LEA014699,Lead 14698,LinkedIn,Converted,0,
LEA014700,Lead 14699,Referral,New,0,
LEA014701,Lead 14700,Event,Converted,0,
LEA014702,Lead 14701,Web,Qualified,0,
LEA014703,Lead 14702,Referral,New,0,
LEA014704,Lead 14703,Referral,Qualified,0,
LEA014705,Lead 14704,Event,New,0,
LEA014706,Lead 14705,Event,Qualified,0,
LEA014707,Lead 14706,Web,Working,0,
LEA014708,Lead 14707,Event,Working,0,
LEA014709,Lead 14708,Event,New,0,
LEA014710,Lead 14709,Event,Qualified,0,
LEA014711,Lead 14710,Referral,Qualified,0,
LEA014712,Lead 14711,Web,New,0,
LEA014713,Lead 14712,LinkedIn,New,0,
LEA014714,Lead 14713,Event,Working,0,
LEA014715,Lead 14714,Event,Working,0,
LEA014716,Lead 14715,LinkedIn,Qualified,0,
LEA014717,Lead 14716,Web,Working,0,
LEA014718,Lead 14717,LinkedIn,Working,0,
LEA014719,Lead 14718,Event,Working,0,
LEA014720,Lead 14719,Event,New,0,
LEA014721,Lead 14720,Referral,New,0,
LEA014722,Lead 14721,Web,Qualified,0,
LEA014723,Lead 14722,Web,New,0,
LEA014724,Lead 14723,Event,Converted,0,
LEA014725,Lead 14724,Event,Working,0,
LEA014726,Lead 14725,Referral,Converted,0,
LEA014727,Lead 14726,Event,Converted,0,
LEA014728,Lead 14727,Event,Qualified,0,
LEA014729,Lead 14728,Event,Working,0,
LEA014730,Lead 14729,Web,Converted,0,
LEA014731,Lead 14730,LinkedIn,New,0,
LEA014732,Lead 14731,Event,Working,0,
LEA014733,Lead 14732,Event,Qualified,0,
LEA014734,Lead 14733,Referral,Working,0,
LEA014735,Lead 14734,LinkedIn,Qualified,0,
LEA014736,Lead 14735,Web,New,0,
LEA014737,Lead 14736,Referral,Working,0,
LEA014738,Lead 14737,LinkedIn,Converted,0,
LEA014739,Lead 14738,LinkedIn,Qualified,0,
LEA014740,Lead 14739,Web,Working,0,
LEA014741,Lead 14740,Event,Working,0,
LEA014742,Lead 14741,Event,Qualified,0,
LEA014743,Lead 14742,Referral,Qualified,0,
LEA014744,Lead 14743,Referral,Converted,0,
LEA014745,Lead 14744,Referral,Converted,0,
LEA014746,Lead 14745,Web,Converted,0,
LEA014747,Lead 14746,LinkedIn,Working,0,
LEA014748,Lead 14747,Referral,Working,0,
LEA014749,Lead 14748,Referral,Qualified,0,
LEA014750,Lead 14749,Web,New,0,
LEA014751,Lead 14750,Referral,Working,0,
LEA014752,Lead 14751,Event,Working,0,
LEA014753,Lead 14752,Event,Working,0,
LEA014754,Lead 14753,Referral,Qualified,0,
LEA014755,Lead 14754,Web,Working,0,
LEA014756,Lead 14755,LinkedIn,Working,0,
LEA014757,Lead 14756,Web,Qualified,0,
LEA014758,Lead 14757,Web,Working,0,
LEA014759,Lead 14758,Referral,Working,0,
LEA014760,Lead 14759,Web,Working,0,
LEA014761,Lead 14760,Referral,Qualified,0,
LEA014762,Lead 14761,Event,Converted,0,
LEA014763,Lead 14762,LinkedIn,Working,0,
LEA014764,Lead 14763,Referral,New,0,
LEA014765,Lead 14764,Web,Working,0,
LEA014766,Lead 14765,Referral,Qualified,0,
LEA014767,Lead 14766,LinkedIn,Converted,0,
LEA014768,Lead 14767,Referral,Qualified,0,
LEA014769,Lead 14768,Web,Working,0,
LEA014770,Lead 14769,LinkedIn,New,0,
LEA014771,Lead 14770,LinkedIn,Converted,0,
LEA014772,Lead 14771,Referral,Qualified,0,
LEA014773,Lead 14772,LinkedIn,New,0,
LEA014774,Lead 14773,Event,New,0,
LEA014775,Lead 14774,Referral,Qualified,0,
LEA014776,Lead 14775,Web,Qualified,0,
LEA014777,Lead 14776,LinkedIn,New,0,
LEA014778,Lead 14777,Web,Qualified,0,
LEA014779,Lead 14778,Web,Converted,0,
LEA014780,Lead 14779,Web,New,0,
LEA014781,Lead 14780,Referral,Converted,0,
LEA014782,Lead 14781,LinkedIn,Converted,0,
LEA014783,Lead 14782,Web,New,0,
LEA014784,Lead 14783,Event,Qualified,0,
LEA014785,Lead 14784,Event,Working,0,
LEA014786,Lead 14785,Referral,Qualified,0,
LEA014787,Lead 14786,Web,Converted,0,
LEA014788,Lead 14787,Event,Converted,0,
LEA014789,Lead 14788,Web,Converted,0,
LEA014790,Lead 14789,Event,New,0,
LEA014791,Lead 14790,Web,Converted,0,
LEA014792,Lead 14791,Web,New,0,
LEA014793,Lead 14792,Event,Converted,0,
LEA014794,Lead 14793,Web,Converted,0,
LEA014795,Lead 14794,Referral,New,0,
LEA014796,Lead 14795,LinkedIn,New,0,
LEA014797,Lead 14796,LinkedIn,Working,0,
LEA014798,Lead 14797,Web,New,0,
LEA014799,Lead 14798,Referral,Converted,0,
