account_id,account_name,industry,country,annual_revenue,employee_count,std_flag
ACC009561,Company 9561,Manufacturing,United Kingdom,4381857,41314,OK
ACC009562,Company 9562,Manufacturing,USA,161802545,5584,OK
ACC009563,Company 9563,Finance,Australia,117794295,49662,OK
ACC009564,Company 9564,Retail,USA,11969790,21999,OK
ACC009565,Company 9565,Finance,United Kingdom,446379694,15995,OK
ACC009566,Company 9566,Retail,USA,103240626,14079,OK
ACC009567,Company 9567,Manufacturing,USA,53975630,21826,OK
ACC009568,Company 9568,Retail,USA,72400000,1264,OK
ACC009569,Company 9569,Finance,USA,381490386,34770,OK
ACC009570,Company 9570,Finance,India,274839630,31517,OK
ACC009571,Company 9571,Retail,United Kingdom,341906151,9714,OK
ACC009572,Company 9572,Manufacturing,India,414645473,2863,OK
ACC009573,Company 9573,Technology,United Kingdom,196714537,15481,OK
ACC009574,Company 9574,Healthcare,India,198380313,43026,OK
ACC009575,Company 9575,Manufacturing,Australia,476091042,46027,OK
ACC009576,Company 9576,Retail,Germany,104795014,20746,OK
ACC009577,Company 9577,Healthcare,United Kingdom,252081851,273,OK
ACC009578,Company 9578,Retail,United Kingdom,491487544,4061,OK
ACC009579,Company 9579,Healthcare,India,383145647,32340,OK
ACC009580,Company 9580,Healthcare,USA,413153338,26464,OK
ACC009581,Company 9581,Healthcare,Australia,172335196,3066,OK
ACC009582,Company 9582,Retail,United Kingdom,368155599,20877,OK
ACC009583,Company 9583,Technology,Australia,289203523,22648,OK
ACC009584,Company 9584,Healthcare,USA,290860844,16807,OK
ACC009585,Company 9585,Healthcare,Germany,395908021,14344,OK
ACC009586,Company 9586,Retail,USA,413754229,16251,OK
ACC009587,Company 9587,Retail,United Kingdom,113626750,17370,OK
ACC009588,Company 9588,Healthcare,United Kingdom,291152122,1951,OK
ACC009589,Company 9589,Healthcare,Australia,335974425,3985,OK
ACC009590,Company 9590,Manufacturing,USA,139165302,20538,OK
ACC009591,Company 9591,Technology,Australia,287435236,10591,OK
ACC009592,Company 9592,Technology,Germany,36938772,13885,OK
ACC009593,Company 9593,Healthcare,Germany,256183963,15942,OK
ACC009594,Company 9594,Healthcare,USA,493705551,25244,OK
ACC009595,Company 9595,Manufacturing,USA,40974263,32492,OK
ACC009596,Company 9596,Healthcare,USA,166515992,35699,OK
ACC009597,Company 9597,Technology,USA,363989785,6634,OK
ACC009598,Company 9598,Technology,India,465177461,1115,OK
ACC009599,Company 9599,Technology,USA,303737969,42545,OK
ACC009600,Company 9600,Manufacturing,USA,11000084,7704,OK
ACC009601,Company 9601,Technology,Germany,414965066,2947,OK
ACC009602,Company 9602,Manufacturing,USA,110380921,49541,OK
ACC009603,Company 9603,Finance,India,257459001,42616,OK
ACC009604,Company 9604,Healthcare,USA,496111149,35585,OK
ACC009605,Company 9605,Finance,India,20400840,32783,OK
ACC009606,Company 9606,Healthcare,USA,56623212,38955,OK
ACC009607,Company 9607,Retail,Germany,302968550,15005,OK
ACC009608,Company 9608,Manufacturing,United Kingdom,176839600,42107,OK
ACC009609,Company 9609,Retail,USA,339855621,44693,OK
ACC009610,Company 9610,Retail,USA,371671907,12186,OK
ACC009611,Company 9611,Technology,United Kingdom,221158041,8450,OK
ACC009612,Company 9612,Manufacturing,India,131005635,1360,OK
ACC009613,Company 9613,Retail,USA,321000123,13807,OK
ACC009614,Company 9614,Healthcare,United Kingdom,416541163,30028,OK
ACC009615,Company 9615,Retail,USA,196655708,26245,OK
ACC009616,Company 9616,Manufacturing,USA,158933258,25001,OK
ACC009617,Company 9617,Technology,USA,141163339,47119,OK
ACC009618,Company 9618,Finance,Germany,48671618,16328,OK
ACC009619,Company 9619,Retail,USA,147770617,45208,OK
ACC009620,Company 9620,Finance,United Kingdom,361317856,18175,OK
ACC009621,Company 9621,Technology,India,137548975,22007,OK
ACC009622,Company 9622,Finance,USA,43092333,6809,OK
ACC009623,Company 9623,Retail,United Kingdom,35968919,19520,OK
ACC009624,Company 9624,Healthcare,Australia,356867761,30445,OK
ACC009625,Company 9625,Retail,United Kingdom,275709656,37933,OK
ACC009626,Company 9626,Manufacturing,Australia,490547582,26151,OK
ACC009627,Company 9627,Healthcare,Germany,469605070,7450,OK
ACC009628,Company 9628,Retail,Germany,8794463,28250,OK
ACC009629,Company 9629,Retail,India,216111517,6843,OK
ACC009630,Company 9630,Healthcare,USA,77088853,40932,OK
ACC009631,Company 9631,Finance,Germany,492288342,38564,OK
ACC009632,Company 9632,Technology,Germany,228087116,34804,OK
ACC009633,Company 9633,Retail,United Kingdom,99380760,24413,OK
ACC009634,Company 9634,Healthcare,USA,366544820,1831,OK
ACC009635,Company 9635,Manufacturing,United Kingdom,490029765,48715,OK
ACC009636,Company 9636,Retail,USA,223928081,7999,OK
ACC009637,Company 9637,Manufacturing,United Kingdom,226234190,37136,OK
ACC009638,Company 9638,Healthcare,USA,71814553,7719,OK
ACC009639,Company 9639,Retail,Germany,383512601,5054,OK
ACC009640,Company 9640,Manufacturing,Australia,333581177,12772,OK
ACC009641,Company 9641,Technology,United Kingdom,358613205,36639,OK
ACC009642,Company 9642,Technology,United Kingdom,236366881,18839,OK
ACC009643,Company 9643,Manufacturing,USA,487335387,48358,OK
ACC009644,Company 9644,Healthcare,USA,289339959,3320,OK
ACC009645,Company 9645,Manufacturing,USA,176373949,2552,OK
ACC009646,Company 9646,Manufacturing,United Kingdom,227439901,20494,OK
ACC009647,Company 9647,Retail,United Kingdom,320853767,33807,OK
ACC009648,Company 9648,Manufacturing,United Kingdom,360453950,34052,OK
ACC009649,Company 9649,Retail,United Kingdom,398982915,16255,OK
ACC009650,Company 9650,Retail,United Kingdom,285592187,30141,OK
ACC009651,Company 9651,Manufacturing,USA,306748408,14566,OK
ACC009652,Company 9652,Technology,United Kingdom,9284798,19200,OK
ACC009653,Company 9653,Retail,United Kingdom,82390084,43242,OK
ACC009654,Company 9654,Retail,Germany,390959599,9983,OK
ACC009655,Company 9655,Retail,Germany,98691075,17291,OK
ACC009656,Company 9656,Healthcare,India,407623523,26730,OK
ACC009657,Company 9657,Technology,India,251506171,29236,OK
ACC009658,Company 9658,Finance,USA,281937932,40019,OK
ACC009659,Company 9659,Healthcare,United Kingdom,188829009,47003,OK
ACC009660,Company 9660,Finance,USA,220158006,21906,OK
ACC009661,Company 9661,Technology,Germany,473742903,36729,OK
ACC009662,Company 9662,Retail,India,389845914,25377,OK
ACC009663,Company 9663,Finance,United Kingdom,229452865,45601,OK
ACC009664,Company 9664,Finance,United Kingdom,66757963,23651,OK
ACC009665,Company 9665,Finance,Australia,169896613,45749,OK
ACC009666,Company 9666,Healthcare,USA,20638084,32825,OK
ACC009667,Company 9667,Technology,USA,16695325,11736,OK
ACC009668,Company 9668,Technology,USA,10313092,43812,OK
ACC009669,Company 9669,Finance,United Kingdom,447200169,27604,OK
ACC009670,Company 9670,Manufacturing,Australia,245690512,30085,OK
ACC009671,Company 9671,Manufacturing,USA,348838365,39871,OK
ACC009672,Company 9672,Retail,United Kingdom,387097819,24796,OK
ACC009673,Company 9673,Technology,Australia,162719976,1457,OK
ACC009674,Company 9674,Manufacturing,India,371465028,19265,OK
ACC009675,Company 9675,Finance,United Kingdom,79539120,23344,OK
ACC009676,Company 9676,Technology,USA,101473318,23904,OK
ACC009677,Company 9677,Manufacturing,United Kingdom,53892214,31377,OK
ACC009678,Company 9678,Technology,Australia,165421416,23496,OK
ACC009679,Company 9679,Technology,India,413997692,49600,OK
ACC009680,Company 9680,Technology,USA,166457495,39680,OK
ACC009681,Company 9681,Manufacturing,United Kingdom,19156512,1072,OK
ACC009682,Company 9682,Healthcare,United Kingdom,254371296,33859,OK
ACC009683,Company 9683,Manufacturing,Australia,208778255,23561,OK
ACC009684,Company 9684,Retail,Germany,34824824,28771,OK
ACC009685,Company 9685,Retail,USA,336777660,43453,OK
ACC009686,Company 9686,Manufacturing,USA,148832156,4880,OK
ACC009687,Company 9687,Manufacturing,India,350839740,18888,OK
ACC009688,Company 9688,Manufacturing,Germany,91561126,46498,OK
ACC009689,Company 9689,Technology,Australia,334669634,14156,OK
ACC009690,Company 9690,Technology,USA,345831196,44204,OK
ACC009691,Company 9691,Technology,United Kingdom,77180660,41371,OK
ACC009692,Company 9692,Healthcare,United Kingdom,229052088,18690,OK
ACC009693,Company 9693,Manufacturing,United Kingdom,167037678,3850,OK
ACC009694,Company 9694,Retail,United Kingdom,455240134,47000,OK
ACC009695,Company 9695,Finance,USA,294194921,7991,OK
ACC009696,Company 9696,Healthcare,India,281559582,27830,OK
ACC009697,Company 9697,Technology,USA,410936307,45265,OK
ACC009698,Company 9698,Finance,United Kingdom,150732988,21962,OK
ACC009699,Company 9699,Manufacturing,United Kingdom,320357351,36142,OK
ACC009700,Company 9700,Technology,United Kingdom,417487475,45160,OK
ACC009701,Company 9701,Finance,Australia,157854354,28838,OK
ACC009702,Company 9702,Technology,USA,343188032,13393,OK
ACC009703,Company 9703,Technology,United Kingdom,248525313,8314,OK
ACC009704,Company 9704,Manufacturing,India,70322957,38969,OK
ACC009705,Company 9705,Manufacturing,United Kingdom,260467109,26493,OK
ACC009706,Company 9706,Technology,USA,11650524,8361,OK
ACC009707,Company 9707,Retail,India,299185076,46191,OK
ACC009708,Company 9708,Finance,USA,139993055,3056,OK
ACC009709,Company 9709,Retail,United Kingdom,38817378,45206,OK
ACC009710,Company 9710,Finance,USA,461773989,9522,OK
ACC009711,Company 9711,Finance,USA,310915669,17023,OK
ACC009712,Company 9712,Retail,Germany,240695245,24203,OK
ACC009713,Company 9713,Finance,USA,422679133,34550,OK
ACC009714,Company 9714,Healthcare,USA,95535990,26075,OK
ACC009715,Company 9715,Finance,USA,143850305,13433,OK
ACC009716,Company 9716,Healthcare,Australia,31780551,48601,OK
ACC009717,Company 9717,Manufacturing,USA,204764757,46301,OK
ACC009718,Company 9718,Manufacturing,United Kingdom,73997403,17974,OK
ACC009719,Company 9719,Healthcare,India,361860400,16790,OK
ACC009720,Company 9720,Healthcare,USA,184412005,14714,OK
ACC009721,Company 9721,Technology,Australia,426591682,44959,OK
ACC009722,Company 9722,Finance,Australia,32791166,26507,OK
ACC009723,Company 9723,Healthcare,USA,25495700,49122,OK
ACC009724,Company 9724,Finance,United Kingdom,180902858,11538,OK
ACC009725,Company 9725,Technology,USA,221919858,30062,OK
ACC009726,Company 9726,Finance,United Kingdom,114236238,7439,OK
ACC009727,Company 9727,Manufacturing,USA,103948773,45825,OK
ACC009728,Company 9728,Retail,USA,23051005,12959,OK
ACC009729,Company 9729,Manufacturing,USA,446203237,7737,OK
ACC009730,Company 9730,Technology,United Kingdom,437311249,21601,OK
ACC009731,Company 9731,Technology,Germany,53139972,46065,OK
ACC009732,Company 9732,Finance,USA,6449725,16558,OK
ACC009733,Company 9733,Finance,United Kingdom,350227667,35099,OK
ACC009734,Company 9734,Manufacturing,United Kingdom,142265481,45897,OK
ACC009735,Company 9735,Technology,United Kingdom,150025293,18599,OK
ACC009736,Company 9736,Healthcare,Germany,65304615,37665,OK
ACC009737,Company 9737,Manufacturing,United Kingdom,336601745,37857,OK
ACC009738,Company 9738,Finance,USA,189051218,897,OK
ACC009739,Company 9739,Finance,USA,214414909,12349,OK
ACC009740,Company 9740,Retail,India,287499590,26908,OK
ACC009741,Company 9741,Finance,USA,313093510,11600,OK
ACC009742,Company 9742,Healthcare,United Kingdom,324911707,39820,OK
ACC009743,Company 9743,Manufacturing,USA,284437662,30969,OK
ACC009744,Company 9744,Manufacturing,Germany,203162100,41709,OK
ACC009745,Company 9745,Healthcare,India,188346442,33465,OK
ACC009746,Company 9746,Technology,United Kingdom,154014797,43133,OK
ACC009747,Company 9747,Retail,Australia,182271825,49964,OK
ACC009748,Company 9748,Healthcare,USA,172396121,20262,OK
ACC009749,Company 9749,Finance,Germany,308988191,7123,OK
ACC009750,Company 9750,Manufacturing,United Kingdom,387460133,27605,OK
ACC009751,Company 9751,Retail,India,319472564,37529,OK
ACC009752,Company 9752,Retail,India,28584172,46826,OK
ACC009753,Company 9753,Retail,India,123686691,38298,OK
ACC009754,Company 9754,Technology,USA,365295914,4324,OK
ACC009755,Company 9755,Finance,United Kingdom,107438010,21558,OK
ACC009756,Company 9756,Technology,USA,438654659,33161,OK
ACC009757,Company 9757,Retail,Germany,445532926,35854,OK
ACC009758,Company 9758,Technology,Australia,297457022,43296,OK
ACC009759,Company 9759,Healthcare,India,359096282,48331,OK
ACC009760,Company 9760,Manufacturing,India,40559295,47216,OK
ACC009761,Company 9761,Manufacturing,USA,238381627,1364,OK
ACC009762,Company 9762,Finance,United Kingdom,125789913,15409,OK
ACC009763,Company 9763,Finance,Australia,313607135,2450,OK
ACC009764,Company 9764,Finance,United Kingdom,299388265,15159,OK
ACC009765,Company 9765,Healthcare,USA,108519586,47990,OK
ACC009766,Company 9766,Retail,USA,310037979,10619,OK
ACC009767,Company 9767,Retail,United Kingdom,438662997,35112,OK
ACC009768,Company 9768,Finance,USA,16816403,5746,OK
ACC009769,Company 9769,Finance,United Kingdom,273105885,31607,OK
ACC009770,Company 9770,Retail,USA,459250535,19724,OK
ACC009771,Company 9771,Manufacturing,Australia,419212390,5064,OK
ACC009772,Company 9772,Retail,United Kingdom,377795117,7427,OK
ACC009773,Company 9773,Retail,USA,285728885,26989,OK
ACC009774,Company 9774,Healthcare,United Kingdom,75500544,33995,OK
ACC009775,Company 9775,Retail,USA,104180668,11626,OK
ACC009776,Company 9776,Technology,United Kingdom,94852186,31595,OK
ACC009777,Company 9777,Manufacturing,Australia,230190153,46046,OK
ACC009778,Company 9778,Finance,India,206728475,7246,OK
ACC009779,Company 9779,Finance,Australia,400416273,27360,OK
ACC009780,Company 9780,Technology,Germany,54237395,29548,OK
ACC009781,Company 9781,Healthcare,United Kingdom,369183072,33381,OK
ACC009782,Company 9782,Technology,United Kingdom,357244029,21525,OK
ACC009783,Company 9783,Manufacturing,USA,25696316,40354,OK
ACC009784,Company 9784,Technology,India,323735597,3815,OK
ACC009785,Company 9785,Retail,United Kingdom,261055687,32271,OK
ACC009786,Company 9786,Finance,Australia,215767449,39787,OK
ACC009787,Company 9787,Healthcare,Australia,137235813,27106,OK
ACC009788,Company 9788,Manufacturing,USA,190297886,11382,OK
ACC009789,Company 9789,Finance,United Kingdom,30615179,37180,OK
ACC009790,Company 9790,Retail,United Kingdom,129878693,8505,OK
ACC009791,Company 9791,Retail,USA,380670913,31505,OK
ACC009792,Company 9792,Manufacturing,USA,167258340,41318,OK
ACC009793,Company 9793,Finance,USA,478305487,3376,OK
ACC009794,Company 9794,Manufacturing,India,87724462,49947,OK
ACC009795,Company 9795,Technology,Australia,160221915,14515,OK
ACC009796,Company 9796,Technology,USA,155134106,28438,OK
ACC009797,Company 9797,Retail,USA,280542251,24393,OK
ACC009798,Company 9798,Finance,USA,243316212,2853,OK
ACC009799,Company 9799,Healthcare,Germany,424758414,48251,OK
ACC009800,Company 9800,Retail,USA,77532738,14038,OK
ACC009801,Company 9801,Manufacturing,USA,362401007,29560,OK
ACC009802,Company 9802,Technology,USA,319506677,34225,OK
ACC009803,Company 9803,Manufacturing,USA,174287168,7273,OK
ACC009804,Company 9804,Finance,USA,310431028,46866,OK
ACC009805,Company 9805,Finance,United Kingdom,188452551,3169,OK
ACC009806,Company 9806,Manufacturing,United Kingdom,87369553,7120,OK
ACC009807,Company 9807,Manufacturing,USA,180070522,6857,OK
ACC009808,Company 9808,Finance,India,494344575,27194,OK
ACC009809,Company 9809,Retail,Australia,41684137,41619,OK
ACC009810,Company 9810,Technology,USA,122951622,40835,OK
ACC009811,Company 9811,Manufacturing,USA,392324515,21371,OK
ACC009812,Company 9812,Healthcare,United Kingdom,149680726,46766,OK
ACC009813,Company 9813,Manufacturing,USA,412109424,13210,OK
ACC009814,Company 9814,Healthcare,USA,24118354,49397,OK
ACC009815,Company 9815,Manufacturing,India,348071184,26489,OK
ACC009816,Company 9816,Technology,United Kingdom,407024695,27902,OK
ACC009817,Company 9817,Finance,USA,131689593,32170,OK
ACC009818,Company 9818,Retail,United Kingdom,102175169,18721,OK
ACC009819,Company 9819,Finance,USA,371696962,28066,OK
ACC009820,Company 9820,Technology,India,474912213,38544,OK
ACC009821,Company 9821,Finance,USA,295383193,1200,OK
ACC009822,Company 9822,Healthcare,USA,262337911,15518,OK
ACC009823,Company 9823,Manufacturing,Germany,234088870,15499,OK
ACC009824,Company 9824,Retail,USA,305778264,23306,OK
ACC009825,Company 9825,Healthcare,United Kingdom,282816884,26384,OK
ACC009826,Company 9826,Finance,United Kingdom,37633468,5387,OK
ACC009827,Company 9827,Technology,USA,459784850,2174,OK
ACC009828,Company 9828,Healthcare,USA,62633959,49750,OK
ACC009829,Company 9829,Healthcare,United Kingdom,441219346,18679,OK
ACC009830,Company 9830,Manufacturing,United Kingdom,306736007,19561,OK
ACC009831,Company 9831,Technology,India,416564585,15372,OK
ACC009832,Company 9832,Retail,Australia,54602710,7172,OK
ACC009833,Company 9833,Healthcare,USA,478913258,7434,OK
ACC009834,Company 9834,Finance,United Kingdom,401866061,22576,OK
ACC009835,Company 9835,Manufacturing,India,133171398,17459,OK
ACC009836,Company 9836,Retail,USA,337009557,37566,OK
ACC009837,Company 9837,Technology,USA,212286107,31764,OK
ACC009838,Company 9838,Healthcare,Germany,162525486,40830,OK
ACC009839,Company 9839,Finance,India,14797867,31957,OK
ACC009840,Company 9840,Retail,USA,51171222,41008,OK
ACC009841,Company 9841,Manufacturing,India,477153709,49315,OK
ACC009842,Company 9842,Manufacturing,India,389543893,1270,OK
ACC009843,Company 9843,Healthcare,India,420335305,34425,OK
ACC009844,Company 9844,Manufacturing,USA,465250997,1163,OK
ACC009845,Company 9845,Technology,Germany,231631942,23336,OK
ACC009846,Company 9846,Retail,Germany,212732731,14508,OK
ACC009847,Company 9847,Technology,Germany,122494011,41423,OK
ACC009848,Company 9848,Retail,Australia,182532019,13212,OK
ACC009849,Company 9849,Manufacturing,Australia,216957980,30625,OK
ACC009850,Company 9850,Finance,USA,158121690,28197,OK
ACC009851,Company 9851,Retail,Germany,340429258,21583,OK
ACC009852,Company 9852,Healthcare,India,213415023,2145,OK
ACC009853,Company 9853,Manufacturing,Germany,81438290,5736,OK
ACC009854,Company 9854,Healthcare,India,128118041,36110,OK
ACC009855,Company 9855,Manufacturing,United Kingdom,391719226,4627,OK
ACC009856,Company 9856,Manufacturing,United Kingdom,483551081,48596,OK
ACC009857,Company 9857,Technology,USA,102598762,22161,OK
ACC009858,Company 9858,Manufacturing,USA,278374807,48029,OK
ACC009859,Company 9859,Healthcare,USA,479890071,1478,OK
ACC009860,Company 9860,Retail,India,33008643,49565,OK
ACC009861,Company 9861,Finance,India,4915312,24615,OK
ACC009862,Company 9862,Manufacturing,USA,55112063,31280,OK
