golden_lead_id,surviving_lead_id,source_lead_ids,lead_name,source,status,record_quality_score,quality_grade,survivorship_reason,records_merged_count
GOLD_LED_011906,LEA011906,LEA011906,Lead 11905,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011907,LEA011907,LEA011907,Lead 11906,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011908,LEA011908,LEA011908,Lead 11907,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011909,LEA011909,LEA011909,Lead 11908,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011910,LEA011910,LEA011910,Lead 11909,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011911,LEA011911,LEA011911,Lead 11910,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011912,LEA011912,LEA011912,Lead 11911,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011913,LEA011913,LEA011913,Lead 11912,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011914,LEA011914,LEA011914,Lead 11913,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011915,LEA011915,LEA011915,Lead 11914,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011916,LEA011916,LEA011916,Lead 11915,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011917,LEA011917,LEA011917,Lead 11916,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011918,LEA011918,LEA011918,Lead 11917,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011919,LEA011919,LEA011919,Lead 11918,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011920,LEA011920,LEA011920,Lead 11919,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011921,LEA011921,LEA011921,Lead 11920,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011922,LEA011922,LEA011922,Lead 11921,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011923,LEA011923,LEA011923,Lead 11922,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011924,LEA011924,LEA011924,Lead 11923,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011925,LEA011925,LEA011925,Lead 11924,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011926,LEA011926,LEA011926,Lead 11925,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011927,LEA011927,LEA011927,Lead 11926,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011928,LEA011928,LEA011928,Lead 11927,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011929,LEA011929,LEA011929,Lead 11928,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011930,LEA011930,LEA011930,Lead 11929,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011931,LEA011931,LEA011931,Lead 11930,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011932,LEA011932,LEA011932,Lead 11931,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011933,LEA011933,LEA011933,Lead 11932,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011934,LEA011934,LEA011934,Lead 11933,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011935,LEA011935,LEA011935,Lead 11934,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011936,LEA011936,LEA011936,Lead 11935,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011937,LEA011937,LEA011937,Lead 11936,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011938,LEA011938,LEA011938,Lead 11937,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011939,LEA011939,LEA011939,Lead 11938,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011940,LEA011940,LEA011940,Lead 11939,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011941,LEA011941,LEA011941,Lead 11940,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011942,LEA011942,LEA011942,Lead 11941,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011943,LEA011943,LEA011943,Lead 11942,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011944,LEA011944,LEA011944,Lead 11943,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011945,LEA011945,LEA011945,Lead 11944,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011946,LEA011946,LEA011946,Lead 11945,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011947,LEA011947,LEA011947,Lead 11946,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011948,LEA011948,LEA011948,Lead 11947,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011949,LEA011949,LEA011949,Lead 11948,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011950,LEA011950,LEA011950,Lead 11949,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011951,LEA011951,LEA011951,Lead 11950,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011952,LEA011952,LEA011952,Lead 11951,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011953,LEA011953,LEA011953,Lead 11952,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011954,LEA011954,LEA011954,Lead 11953,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011955,LEA011955,LEA011955,Lead 11954,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011956,LEA011956,LEA011956,Lead 11955,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011957,LEA011957,LEA011957,Lead 11956,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011958,LEA011958,LEA011958,Lead 11957,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011959,LEA011959,LEA011959,Lead 11958,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011960,LEA011960,LEA011960,Lead 11959,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011961,LEA011961,LEA011961,Lead 11960,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011962,LEA011962,LEA011962,Lead 11961,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011963,LEA011963,LEA011963,Lead 11962,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011964,LEA011964,LEA011964,Lead 11963,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011965,LEA011965,LEA011965,Lead 11964,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011966,LEA011966,LEA011966,Lead 11965,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011967,LEA011967,LEA011967,Lead 11966,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011968,LEA011968,LEA011968,Lead 11967,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011969,LEA011969,LEA011969,Lead 11968,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011970,LEA011970,LEA011970,Lead 11969,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011971,LEA011971,LEA011971,Lead 11970,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011972,LEA011972,LEA011972,Lead 11971,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011973,LEA011973,LEA011973,Lead 11972,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011974,LEA011974,LEA011974,Lead 11973,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011975,LEA011975,LEA011975,Lead 11974,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011976,LEA011976,LEA011976,Lead 11975,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011977,LEA011977,LEA011977,Lead 11976,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011978,LEA011978,LEA011978,Lead 11977,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011979,LEA011979,LEA011979,Lead 11978,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011980,LEA011980,LEA011980,Lead 11979,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011981,LEA011981,LEA011981,Lead 11980,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011982,LEA011982,LEA011982,Lead 11981,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011983,LEA011983,LEA011983,Lead 11982,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011984,LEA011984,LEA011984,Lead 11983,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011985,LEA011985,LEA011985,Lead 11984,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011986,LEA011986,LEA011986,Lead 11985,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011987,LEA011987,LEA011987,Lead 11986,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011988,LEA011988,LEA011988,Lead 11987,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011989,LEA011989,LEA011989,Lead 11988,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011990,LEA011990,LEA011990,Lead 11989,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011991,LEA011991,LEA011991,Lead 11990,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011992,LEA011992,LEA011992,Lead 11991,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011993,LEA011993,LEA011993,Lead 11992,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_011994,LEA011994,LEA011994,Lead 11993,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011995,LEA011995,LEA011995,Lead 11994,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_011996,LEA011996,LEA011996,Lead 11995,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011997,LEA011997,LEA011997,Lead 11996,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_011998,LEA011998,LEA011998,Lead 11997,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_011999,LEA011999,LEA011999,Lead 11998,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_012000,LEA012000,LEA012000,Lead 11999,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_012001,LEA012001,LEA012001,Lead 12000,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_012002,LEA012002,LEA012002,Lead 12001,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_012003,LEA012003,LEA012003,Lead 12002,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_012004,LEA012004,LEA012004,Lead 12003,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_012005,LEA012005,LEA012005,Lead 12004,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_012006,LEA012006,LEA012006,Lead 12005,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_012007,LEA012007,LEA012007,Lead 12006,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_012008,LEA012008,LEA012008,Lead 12007,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_012009,LEA012009,LEA012009,Lead 12008,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_012010,LEA012010,LEA012010,Lead 12009,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_012011,LEA012011,LEA012011,Lead 12010,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_012012,LEA012012,LEA012012,Lead 12011,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_012013,LEA012013,LEA012013,Lead 12012,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_012014,LEA012014,LEA012014,Lead 12013,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_012015,LEA012015,LEA012015,Lead 12014,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_012016,LEA012016,LEA012016,Lead 12015,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_012017,LEA012017,LEA012017,Lead 12016,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_012018,LEA012018,LEA012018,Lead 12017,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_012019,LEA012019,LEA012019,Lead 12018,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_012020,LEA012020,LEA012020,Lead 12019,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_012021,LEA012021,LEA012021,Lead 12020,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_012022,LEA012022,LEA012022,Lead 12021,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_012023,LEA012023,LEA012023,Lead 12022,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_012024,LEA012024,LEA012024,Lead 12023,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_012025,LEA012025,LEA012025,Lead 12024,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_012026,LEA012026,LEA012026,Lead 12025,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_012027,LEA012027,LEA012027,Lead 12026,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_012028,LEA012028,LEA012028,Lead 12027,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_012029,LEA012029,LEA012029,Lead 12028,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_012030,LEA012030,LEA012030,Lead 12029,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_012031,LEA012031,LEA012031,Lead 12030,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_012032,LEA012032,LEA012032,Lead 12031,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_012033,LEA012033,LEA012033,Lead 12032,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_012034,LEA012034,LEA012034,Lead 12033,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_012035,LEA012035,LEA012035,Lead 12034,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_012036,LEA012036,LEA012036,Lead 12035,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_012037,LEA012037,LEA012037,Lead 12036,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_012038,LEA012038,LEA012038,Lead 12037,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_012039,LEA012039,LEA012039,Lead 12038,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_012040,LEA012040,LEA012040,Lead 12039,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_012041,LEA012041,LEA012041,Lead 12040,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_012042,LEA012042,LEA012042,Lead 12041,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_012043,LEA012043,LEA012043,Lead 12042,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_012044,LEA012044,LEA012044,Lead 12043,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_012045,LEA012045,LEA012045,Lead 12044,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_012046,LEA012046,LEA012046,Lead 12045,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_012047,LEA012047,LEA012047,Lead 12046,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_012048,LEA012048,LEA012048,Lead 12047,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_012049,LEA012049,LEA012049,Lead 12048,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_012050,LEA012050,LEA012050,Lead 12049,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_012051,LEA012051,LEA012051,Lead 12050,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_012052,LEA012052,LEA012052,Lead 12051,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_012053,LEA012053,LEA012053,Lead 12052,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_012054,LEA012054,LEA012054,Lead 12053,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_012055,LEA012055,LEA012055,Lead 12054,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_012056,LEA012056,LEA012056,Lead 12055,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_012057,LEA012057,LEA012057,Lead 12056,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_012058,LEA012058,LEA012058,Lead 12057,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_012059,LEA012059,LEA012059,Lead 12058,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_012060,LEA012060,LEA012060,Lead 12059,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_012061,LEA012061,LEA012061,Lead 12060,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_012062,LEA012062,LEA012062,Lead 12061,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_012063,LEA012063,LEA012063,Lead 12062,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_012064,LEA012064,LEA012064,Lead 12063,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_012065,LEA012065,LEA012065,Lead 12064,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_012066,LEA012066,LEA012066,Lead 12065,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_012067,LEA012067,LEA012067,Lead 12066,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_012068,LEA012068,LEA012068,Lead 12067,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_012069,LEA012069,LEA012069,Lead 12068,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_012070,LEA012070,LEA012070,Lead 12069,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_012071,LEA012071,LEA012071,Lead 12070,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_012072,LEA012072,LEA012072,Lead 12071,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_012073,LEA012073,LEA012073,Lead 12072,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_012074,LEA012074,LEA012074,Lead 12073,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_012075,LEA012075,LEA012075,Lead 12074,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_012076,LEA012076,LEA012076,Lead 12075,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_012077,LEA012077,LEA012077,Lead 12076,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_012078,LEA012078,LEA012078,Lead 12077,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_012079,LEA012079,LEA012079,Lead 12078,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_012080,LEA012080,LEA012080,Lead 12079,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_012081,LEA012081,LEA012081,Lead 12080,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_012082,LEA012082,LEA012082,Lead 12081,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_012083,LEA012083,LEA012083,Lead 12082,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_012084,LEA012084,LEA012084,Lead 12083,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_012085,LEA012085,LEA012085,Lead 12084,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_012086,LEA012086,LEA012086,Lead 12085,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_012087,LEA012087,LEA012087,Lead 12086,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_012088,LEA012088,LEA012088,Lead 12087,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_012089,LEA012089,LEA012089,Lead 12088,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_012090,LEA012090,LEA012090,Lead 12089,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_012091,LEA012091,LEA012091,Lead 12090,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_012092,LEA012092,LEA012092,Lead 12091,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_012093,LEA012093,LEA012093,Lead 12092,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_012094,LEA012094,LEA012094,Lead 12093,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_012095,LEA012095,LEA012095,Lead 12094,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_012096,LEA012096,LEA012096,Lead 12095,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_012097,LEA012097,LEA012097,Lead 12096,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_012098,LEA012098,LEA012098,Lead 12097,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_012099,LEA012099,LEA012099,Lead 12098,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_012100,LEA012100,LEA012100,Lead 12099,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_012101,LEA012101,LEA012101,Lead 12100,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_012102,LEA012102,LEA012102,Lead 12101,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_012103,LEA012103,LEA012103,Lead 12102,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_012104,LEA012104,LEA012104,Lead 12103,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_012105,LEA012105,LEA012105,Lead 12104,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_012106,LEA012106,LEA012106,Lead 12105,Referral,New,75.0,C,Highest record_quality_score,1
