account_id,account_name,industry,country,annual_revenue,employee_count
ACC009516,Company 9516,Manufacturing,UK,499766946,43550
ACC009517,Company 9517,Finance,U.S.,296532213,19601
ACC009518,Company 9518,Retail,Australia,485058771,7848
ACC009519,Company 9519,Retail,United States,300557183,36883
ACC009520,Company 9520,Finance,U.S.,398649330,17159
ACC009521,Company 9521,Technology,U.S.,26382087,13227
ACC009522,Company 9522,Technology,USA,266519652,48615
ACC009523,Company 9523,Finance,Australia,444127777,32773
ACC009524,Company 9524,Technology,UK,497933764,31548
ACC009525,Company 9525,Manufacturing,Germany,160495638,45917
ACC009526,Company 9526,Healthcare,Germany,426020878,34435
ACC009527,Company 9527,Manufacturing,India,25200812,19638
ACC009528,Company 9528,Retail,United States,260506871,28204
ACC009529,Company 9529,Technology,United Kingdom,310198101,2970
ACC009530,Company 9530,Manufacturing,USA,216473928,987
ACC009531,Company 9531,Finance,U.S.,416854210,49675
ACC009532,Company 9532,Manufacturing,UK,72842405,2103
ACC009533,Company 9533,Finance,India,405921175,4839
ACC009534,Company 9534,Finance,India,88455658,13244
ACC009535,Company 9535,Finance,U.S.,404810701,31044
ACC009536,Company 9536,Healthcare,United States,286760492,10496
ACC009537,Company 9537,Finance,USA,380067707,1233
ACC009538,Company 9538,Healthcare,India,187532222,28622
ACC009539,Company 9539,Healthcare,India,182798269,37372
ACC009540,Company 9540,Finance,Australia,25597158,22939
ACC009541,Company 9541,Retail,India,24635047,28530
ACC009542,Company 9542,Manufacturing,Australia,51237856,27977
ACC009543,Company 9543,Technology,Australia,100284535,5596
ACC009544,Company 9544,Technology,Australia,264408579,17937
ACC009545,Company 9545,Finance,United States,390199103,25077
ACC009546,Company 9546,Manufacturing,India,37991134,33892
ACC009547,Company 9547,Finance,United Kingdom,358468399,44663
ACC009548,Company 9548,Healthcare,United Kingdom,23266633,20062
ACC009549,Company 9549,Retail,United Kingdom,242013293,24073
ACC009550,Company 9550,Healthcare,U.S.,156935404,42340
ACC009551,Company 9551,Manufacturing,USA,93617800,36263
ACC009552,Company 9552,Manufacturing,Germany,140011432,22304
ACC009553,Company 9553,Manufacturing,United States,200480863,20197
ACC009554,Company 9554,Healthcare,Australia,328498900,13859
ACC009555,Company 9555,Finance,UK,372780394,30069
ACC009556,Company 9556,Healthcare,United Kingdom,214176689,43452
ACC009557,Company 9557,Finance,United Kingdom,247028400,46875
ACC009558,Company 9558,Retail,India,298420647,25384
ACC009559,Company 9559,Technology,India,243863366,14917
ACC009560,Company 9560,Finance,Australia,444565761,7300
ACC009561,Company 9561,Manufacturing,United Kingdom,4381857,41314
ACC009562,Company 9562,Manufacturing,U.S.,161802545,5584
ACC009563,Company 9563,Finance,Australia,117794295,49662
ACC009564,Company 9564,Retail,United States,11969790,21999
ACC009565,Company 9565,Finance,United Kingdom,446379694,15995
ACC009566,Company 9566,Retail,U.S.,103240626,14079
ACC009567,Company 9567,Manufacturing,U.S.,53975630,21826
ACC009568,Company 9568,Retail,U.S.,72400000,1264
ACC009569,Company 9569,Finance,U.S.,381490386,34770
ACC009570,Company 9570,Finance,India,274839630,31517
ACC009571,Company 9571,Retail,UK,341906151,9714
ACC009572,Company 9572,Manufacturing,India,414645473,2863
ACC009573,Company 9573,Technology,United Kingdom,196714537,15481
ACC009574,Company 9574,Healthcare,India,198380313,43026
ACC009575,Company 9575,Manufacturing,Australia,476091042,46027
ACC009576,Company 9576,Retail,Germany,104795014,20746
ACC009577,Company 9577,Healthcare,UK,252081851,273
ACC009578,Company 9578,Retail,United Kingdom,491487544,4061
ACC009579,Company 9579,Healthcare,India,383145647,32340
ACC009580,Company 9580,Healthcare,USA,413153338,26464
ACC009581,Company 9581,Healthcare,Australia,172335196,3066
ACC009582,Company 9582,Retail,UK,368155599,20877
ACC009583,Company 9583,Technology,Australia,289203523,22648
ACC009584,Company 9584,Healthcare,U.S.,290860844,16807
ACC009585,Company 9585,Healthcare,Germany,395908021,14344
ACC009586,Company 9586,Retail,U.S.,413754229,16251
ACC009587,Company 9587,Retail,United Kingdom,113626750,17370
ACC009588,Company 9588,Healthcare,United Kingdom,291152122,1951
ACC009589,Company 9589,Healthcare,Australia,335974425,3985
ACC009590,Company 9590,Manufacturing,United States,139165302,20538
ACC009591,Company 9591,Technology,Australia,287435236,10591
ACC009592,Company 9592,Technology,Germany,36938772,13885
ACC009593,Company 9593,Healthcare,Germany,256183963,15942
ACC009594,Company 9594,Healthcare,United States,493705551,25244
ACC009595,Company 9595,Manufacturing,U.S.,40974263,32492
ACC009596,Company 9596,Healthcare,United States,166515992,35699
ACC009597,Company 9597,Technology,USA,363989785,6634
ACC009598,Company 9598,Technology,India,465177461,1115
ACC009599,Company 9599,Technology,United States,303737969,42545
ACC009600,Company 9600,Manufacturing,U.S.,11000084,7704
ACC009601,Company 9601,Technology,Germany,414965066,2947
ACC009602,Company 9602,Manufacturing,USA,110380921,49541
ACC009603,Company 9603,Finance,India,257459001,42616
ACC009604,Company 9604,Healthcare,USA,496111149,35585
ACC009605,Company 9605,Finance,India,20400840,32783
ACC009606,Company 9606,Healthcare,U.S.,56623212,38955
ACC009607,Company 9607,Retail,Germany,302968550,15005
ACC009608,Company 9608,Manufacturing,UK,176839600,42107
ACC009609,Company 9609,Retail,U.S.,339855621,44693
ACC009610,Company 9610,Retail,United States,371671907,12186
ACC009611,Company 9611,Technology,UK,221158041,8450
ACC009612,Company 9612,Manufacturing,India,131005635,1360
ACC009613,Company 9613,Retail,USA,321000123,13807
ACC009614,Company 9614,Healthcare,UK,416541163,30028
ACC009615,Company 9615,Retail,United States,196655708,26245
ACC009616,Company 9616,Manufacturing,U.S.,158933258,25001
ACC009617,Company 9617,Technology,U.S.,141163339,47119
ACC009618,Company 9618,Finance,Germany,48671618,16328
ACC009619,Company 9619,Retail,U.S.,147770617,45208
ACC009620,Company 9620,Finance,UK,361317856,18175
ACC009621,Company 9621,Technology,India,137548975,22007
ACC009622,Company 9622,Finance,United States,43092333,6809
ACC009623,Company 9623,Retail,United Kingdom,35968919,19520
ACC009624,Company 9624,Healthcare,Australia,356867761,30445
ACC009625,Company 9625,Retail,UK,275709656,37933
ACC009626,Company 9626,Manufacturing,Australia,490547582,26151
ACC009627,Company 9627,Healthcare,Germany,469605070,7450
ACC009628,Company 9628,Retail,Germany,8794463,28250
ACC009629,Company 9629,Retail,India,216111517,6843
ACC009630,Company 9630,Healthcare,United States,77088853,40932
ACC009631,Company 9631,Finance,Germany,492288342,38564
ACC009632,Company 9632,Technology,Germany,228087116,34804
ACC009633,Company 9633,Retail,United Kingdom,99380760,24413
ACC009634,Company 9634,Healthcare,United States,366544820,1831
ACC009635,Company 9635,Manufacturing,United Kingdom,490029765,48715
ACC009636,Company 9636,Retail,USA,223928081,7999
ACC009637,Company 9637,Manufacturing,United Kingdom,226234190,37136
ACC009638,Company 9638,Healthcare,United States,71814553,7719
ACC009639,Company 9639,Retail,Germany,383512601,5054
ACC009640,Company 9640,Manufacturing,Australia,333581177,12772
ACC009641,Company 9641,Technology,United Kingdom,358613205,36639
ACC009642,Company 9642,Technology,United Kingdom,236366881,18839
ACC009643,Company 9643,Manufacturing,USA,487335387,48358
ACC009644,Company 9644,Healthcare,USA,289339959,3320
ACC009645,Company 9645,Manufacturing,U.S.,176373949,2552
ACC009646,Company 9646,Manufacturing,United Kingdom,227439901,20494
ACC009647,Company 9647,Retail,United Kingdom,320853767,33807
ACC009648,Company 9648,Manufacturing,UK,360453950,34052
ACC009649,Company 9649,Retail,United Kingdom,398982915,16255
ACC009650,Company 9650,Retail,UK,285592187,30141
ACC009651,Company 9651,Manufacturing,United States,306748408,14566
ACC009652,Company 9652,Technology,UK,9284798,19200
ACC009653,Company 9653,Retail,UK,82390084,43242
ACC009654,Company 9654,Retail,Germany,390959599,9983
ACC009655,Company 9655,Retail,Germany,98691075,17291
ACC009656,Company 9656,Healthcare,India,407623523,26730
ACC009657,Company 9657,Technology,India,251506171,29236
ACC009658,Company 9658,Finance,United States,281937932,40019
ACC009659,Company 9659,Healthcare,United Kingdom,188829009,47003
ACC009660,Company 9660,Finance,United States,220158006,21906
ACC009661,Company 9661,Technology,Germany,473742903,36729
ACC009662,Company 9662,Retail,India,389845914,25377
ACC009663,Company 9663,Finance,United Kingdom,229452865,45601
ACC009664,Company 9664,Finance,United Kingdom,66757963,23651
ACC009665,Company 9665,Finance,Australia,169896613,45749
ACC009666,Company 9666,Healthcare,USA,20638084,32825
ACC009667,Company 9667,Technology,United States,16695325,11736
ACC009668,Company 9668,Technology,United States,10313092,43812
ACC009669,Company 9669,Finance,UK,447200169,27604
ACC009670,Company 9670,Manufacturing,Australia,245690512,30085
ACC009671,Company 9671,Manufacturing,USA,348838365,39871
ACC009672,Company 9672,Retail,UK,387097819,24796
ACC009673,Company 9673,Technology,Australia,162719976,1457
ACC009674,Company 9674,Manufacturing,India,371465028,19265
ACC009675,Company 9675,Finance,United Kingdom,79539120,23344
ACC009676,Company 9676,Technology,U.S.,101473318,23904
ACC009677,Company 9677,Manufacturing,UK,53892214,31377
ACC009678,Company 9678,Technology,Australia,165421416,23496
ACC009679,Company 9679,Technology,India,413997692,49600
ACC009680,Company 9680,Technology,USA,166457495,39680
ACC009681,Company 9681,Manufacturing,UK,19156512,1072
ACC009682,Company 9682,Healthcare,UK,254371296,33859
ACC009683,Company 9683,Manufacturing,Australia,208778255,23561
ACC009684,Company 9684,Retail,Germany,34824824,28771
ACC009685,Company 9685,Retail,U.S.,336777660,43453
ACC009686,Company 9686,Manufacturing,USA,148832156,4880
ACC009687,Company 9687,Manufacturing,India,350839740,18888
ACC009688,Company 9688,Manufacturing,Germany,91561126,46498
ACC009689,Company 9689,Technology,Australia,334669634,14156
ACC009690,Company 9690,Technology,U.S.,345831196,44204
ACC009691,Company 9691,Technology,UK,77180660,41371
ACC009692,Company 9692,Healthcare,United Kingdom,229052088,18690
ACC009693,Company 9693,Manufacturing,United Kingdom,167037678,3850
ACC009694,Company 9694,Retail,United Kingdom,455240134,47000
ACC009695,Company 9695,Finance,United States,294194921,7991
ACC009696,Company 9696,Healthcare,India,281559582,27830
ACC009697,Company 9697,Technology,USA,410936307,45265
ACC009698,Company 9698,Finance,United Kingdom,150732988,21962
ACC009699,Company 9699,Manufacturing,United Kingdom,320357351,36142
ACC009700,Company 9700,Technology,UK,417487475,45160
ACC009701,Company 9701,Finance,Australia,157854354,28838
ACC009702,Company 9702,Technology,USA,343188032,13393
ACC009703,Company 9703,Technology,UK,248525313,8314
ACC009704,Company 9704,Manufacturing,India,70322957,38969
ACC009705,Company 9705,Manufacturing,United Kingdom,260467109,26493
ACC009706,Company 9706,Technology,USA,11650524,8361
ACC009707,Company 9707,Retail,India,299185076,46191
ACC009708,Company 9708,Finance,United States,139993055,3056
ACC009709,Company 9709,Retail,United Kingdom,38817378,45206
ACC009710,Company 9710,Finance,USA,461773989,9522
ACC009711,Company 9711,Finance,USA,310915669,17023
ACC009712,Company 9712,Retail,Germany,240695245,24203
ACC009713,Company 9713,Finance,USA,422679133,34550
ACC009714,Company 9714,Healthcare,U.S.,95535990,26075
ACC009715,Company 9715,Finance,United States,143850305,13433
ACC009716,Company 9716,Healthcare,Australia,31780551,48601
ACC009717,Company 9717,Manufacturing,U.S.,204764757,46301
ACC009718,Company 9718,Manufacturing,UK,73997403,17974
ACC009719,Company 9719,Healthcare,India,361860400,16790
ACC009720,Company 9720,Healthcare,United States,184412005,14714
ACC009721,Company 9721,Technology,Australia,426591682,44959
ACC009722,Company 9722,Finance,Australia,32791166,26507
ACC009723,Company 9723,Healthcare,U.S.,25495700,49122
ACC009724,Company 9724,Finance,United Kingdom,180902858,11538
ACC009725,Company 9725,Technology,United States,221919858,30062
ACC009726,Company 9726,Finance,United Kingdom,114236238,7439
ACC009727,Company 9727,Manufacturing,United States,103948773,45825
ACC009728,Company 9728,Retail,USA,23051005,12959
ACC009729,Company 9729,Manufacturing,USA,446203237,7737
ACC009730,Company 9730,Technology,United Kingdom,437311249,21601
ACC009731,Company 9731,Technology,Germany,53139972,46065
ACC009732,Company 9732,Finance,U.S.,6449725,16558
ACC009733,Company 9733,Finance,UK,350227667,35099
ACC009734,Company 9734,Manufacturing,UK,142265481,45897
ACC009735,Company 9735,Technology,UK,150025293,18599
ACC009736,Company 9736,Healthcare,Germany,65304615,37665
ACC009737,Company 9737,Manufacturing,United Kingdom,336601745,37857
ACC009738,Company 9738,Finance,USA,189051218,897
ACC009739,Company 9739,Finance,United States,214414909,12349
ACC009740,Company 9740,Retail,India,287499590,26908
ACC009741,Company 9741,Finance,U.S.,313093510,11600
ACC009742,Company 9742,Healthcare,United Kingdom,324911707,39820
ACC009743,Company 9743,Manufacturing,U.S.,284437662,30969
ACC009744,Company 9744,Manufacturing,Germany,203162100,41709
ACC009745,Company 9745,Healthcare,India,188346442,33465
ACC009746,Company 9746,Technology,UK,154014797,43133
ACC009747,Company 9747,Retail,Australia,182271825,49964
ACC009748,Company 9748,Healthcare,U.S.,172396121,20262
ACC009749,Company 9749,Finance,Germany,308988191,7123
ACC009750,Company 9750,Manufacturing,United Kingdom,387460133,27605
ACC009751,Company 9751,Retail,India,319472564,37529
ACC009752,Company 9752,Retail,India,28584172,46826
ACC009753,Company 9753,Retail,India,123686691,38298
ACC009754,Company 9754,Technology,U.S.,365295914,4324
ACC009755,Company 9755,Finance,UK,107438010,21558
ACC009756,Company 9756,Technology,USA,438654659,33161
ACC009757,Company 9757,Retail,Germany,445532926,35854
ACC009758,Company 9758,Technology,Australia,297457022,43296
ACC009759,Company 9759,Healthcare,India,359096282,48331
ACC009760,Company 9760,Manufacturing,India,40559295,47216
ACC009761,Company 9761,Manufacturing,USA,238381627,1364
ACC009762,Company 9762,Finance,UK,125789913,15409
ACC009763,Company 9763,Finance,Australia,313607135,2450
ACC009764,Company 9764,Finance,UK,299388265,15159
ACC009765,Company 9765,Healthcare,United States,108519586,47990
ACC009766,Company 9766,Retail,United States,310037979,10619
ACC009767,Company 9767,Retail,United Kingdom,438662997,35112
ACC009768,Company 9768,Finance,U.S.,16816403,5746
ACC009769,Company 9769,Finance,United Kingdom,273105885,31607
ACC009770,Company 9770,Retail,U.S.,459250535,19724
ACC009771,Company 9771,Manufacturing,Australia,419212390,5064
ACC009772,Company 9772,Retail,United Kingdom,377795117,7427
ACC009773,Company 9773,Retail,U.S.,285728885,26989
ACC009774,Company 9774,Healthcare,United Kingdom,75500544,33995
ACC009775,Company 9775,Retail,U.S.,104180668,11626
ACC009776,Company 9776,Technology,United Kingdom,94852186,31595
ACC009777,Company 9777,Manufacturing,Australia,230190153,46046
ACC009778,Company 9778,Finance,India,206728475,7246
ACC009779,Company 9779,Finance,Australia,400416273,27360
ACC009780,Company 9780,Technology,Germany,54237395,29548
ACC009781,Company 9781,Healthcare,United Kingdom,369183072,33381
ACC009782,Company 9782,Technology,UK,357244029,21525
ACC009783,Company 9783,Manufacturing,USA,25696316,40354
ACC009784,Company 9784,Technology,India,323735597,3815
ACC009785,Company 9785,Retail,UK,261055687,32271
ACC009786,Company 9786,Finance,Australia,215767449,39787
ACC009787,Company 9787,Healthcare,Australia,137235813,27106
ACC009788,Company 9788,Manufacturing,United States,190297886,11382
ACC009789,Company 9789,Finance,UK,30615179,37180
ACC009790,Company 9790,Retail,UK,129878693,8505
ACC009791,Company 9791,Retail,USA,380670913,31505
ACC009792,Company 9792,Manufacturing,United States,167258340,41318
ACC009793,Company 9793,Finance,USA,478305487,3376
ACC009794,Company 9794,Manufacturing,India,87724462,49947
ACC009795,Company 9795,Technology,Australia,160221915,14515
ACC009796,Company 9796,Technology,U.S.,155134106,28438
ACC009797,Company 9797,Retail,United States,280542251,24393
ACC009798,Company 9798,Finance,U.S.,243316212,2853
ACC009799,Company 9799,Healthcare,Germany,424758414,48251
ACC009800,Company 9800,Retail,U.S.,77532738,14038
ACC009801,Company 9801,Manufacturing,USA,362401007,29560
ACC009802,Company 9802,Technology,USA,319506677,34225
ACC009803,Company 9803,Manufacturing,United States,174287168,7273
