lead_id,lead_name,source,status
LEA013928,Lead 13927,Web,New
LEA013929,Lead 13928,Event,Converted
LEA013930,Lead 13929,Event,Qualified
LEA013931,Lead 13930,Event,Qualified
LEA013932,Lead 13931,LinkedIn,Converted
LEA013933,Lead 13932,Web,Working
LEA013934,Lead 13933,LinkedIn,Converted
LEA013935,Lead 13934,Referral,New
LEA013936,Lead 13935,LinkedIn,Converted
LEA013937,Lead 13936,Referral,New
LEA013938,Lead 13937,Referral,Converted
LEA013939,Lead 13938,Web,Converted
LEA013940,Lead 13939,Referral,New
LEA013941,Lead 13940,Referral,New
LEA013942,Lead 13941,LinkedIn,Converted
LEA013943,Lead 13942,Referral,Working
LEA013944,Lead 13943,Web,New
LEA013945,Lead 13944,LinkedIn,Working
LEA013946,Lead 13945,Event,Working
LEA013947,Lead 13946,Referral,New
LEA013948,Lead 13947,Referral,Converted
LEA013949,Lead 13948,Web,Working
LEA013950,Lead 13949,LinkedIn,Working
LEA013951,Lead 13950,LinkedIn,Qualified
LEA013952,Lead 13951,Event,Converted
LEA013953,Lead 13952,Event,Qualified
LEA013954,Lead 13953,Event,Converted
LEA013955,Lead 13954,Referral,Working
LEA013956,Lead 13955,Web,Qualified
LEA013957,Lead 13956,Referral,Working
LEA013958,Lead 13957,Referral,Converted
LEA013959,Lead 13958,Referral,New
LEA013960,Lead 13959,Referral,Converted
LEA013961,Lead 13960,Referral,New
LEA013962,Lead 13961,LinkedIn,Qualified
LEA013963,Lead 13962,Event,Converted
LEA013964,Lead 13963,LinkedIn,Converted
LEA013965,Lead 13964,LinkedIn,Converted
LEA013966,Lead 13965,Event,New
LEA013967,Lead 13966,Event,New
LEA013968,Lead 13967,Web,Working
LEA013969,Lead 13968,LinkedIn,New
LEA013970,Lead 13969,Event,New
LEA013971,Lead 13970,Referral,Working
LEA013972,Lead 13971,Event,Working
LEA013973,Lead 13972,Event,Qualified
LEA013974,Lead 13973,Web,Converted
LEA013975,Lead 13974,Event,Working
LEA013976,Lead 13975,Referral,Converted
LEA013977,Lead 13976,Referral,Converted
LEA013978,Lead 13977,Web,Converted
LEA013979,Lead 13978,Web,New
LEA013980,Lead 13979,Event,Qualified
LEA013981,Lead 13980,Event,New
LEA013982,Lead 13981,Web,Qualified
LEA013983,Lead 13982,LinkedIn,Qualified
LEA013984,Lead 13983,Referral,New
LEA013985,Lead 13984,Web,New
LEA013986,Lead 13985,Web,New
LEA013987,Lead 13986,Referral,New
LEA013988,Lead 13987,Web,Working
LEA013989,Lead 13988,LinkedIn,Working
LEA013990,Lead 13989,Web,Working
LEA013991,Lead 13990,Event,New
LEA013992,Lead 13991,LinkedIn,Working
LEA013993,Lead 13992,LinkedIn,Converted
LEA013994,Lead 13993,Web,Working
LEA013995,Lead 13994,LinkedIn,Qualified
LEA013996,Lead 13995,Referral,Converted
LEA013997,Lead 13996,Referral,New
LEA013998,Lead 13997,LinkedIn,Converted
LEA013999,Lead 13998,Web,Working
LEA014000,Lead 13999,Referral,New
LEA014001,Lead 14000,Referral,Working
LEA014002,Lead 14001,LinkedIn,Working
LEA014003,Lead 14002,LinkedIn,Qualified
LEA014004,Lead 14003,Web,Working
LEA014005,Lead 14004,LinkedIn,Working
LEA014006,Lead 14005,LinkedIn,Qualified
LEA014007,Lead 14006,Referral,Qualified
LEA014008,Lead 14007,Event,Qualified
LEA014009,Lead 14008,Event,Converted
LEA014010,Lead 14009,Web,Working
LEA014011,Lead 14010,Referral,Converted
LEA014012,Lead 14011,Web,New
LEA014013,Lead 14012,LinkedIn,Working
LEA014014,Lead 14013,Event,Converted
LEA014015,Lead 14014,Event,New
LEA014016,Lead 14015,Web,Converted
LEA014017,Lead 14016,Event,Qualified
LEA014018,Lead 14017,Web,Qualified
LEA014019,Lead 14018,Referral,Qualified
LEA014020,Lead 14019,Referral,New
LEA014021,Lead 14020,Web,Converted
LEA014022,Lead 14021,LinkedIn,Working
LEA014023,Lead 14022,Web,Qualified
LEA014024,Lead 14023,Web,New
LEA014025,Lead 14024,Referral,Converted
LEA014026,Lead 14025,Web,Qualified
LEA014027,Lead 14026,Event,New
LEA014028,Lead 14027,LinkedIn,New
LEA014029,Lead 14028,Web,Converted
LEA014030,Lead 14029,LinkedIn,Qualified
LEA014031,Lead 14030,LinkedIn,New
LEA014032,Lead 14031,Web,Converted
LEA014033,Lead 14032,LinkedIn,New
LEA014034,Lead 14033,LinkedIn,Working
LEA014035,Lead 14034,Event,Converted
LEA014036,Lead 14035,Event,Working
LEA014037,Lead 14036,Web,New
LEA014038,Lead 14037,Web,Working
LEA014039,Lead 14038,Event,Converted
LEA014040,Lead 14039,Event,New
LEA014041,Lead 14040,Web,Working
LEA014042,Lead 14041,Web,New
LEA014043,Lead 14042,Event,Converted
LEA014044,Lead 14043,Referral,Qualified
LEA014045,Lead 14044,Referral,Working
LEA014046,Lead 14045,Referral,Working
LEA014047,Lead 14046,Referral,New
LEA014048,Lead 14047,LinkedIn,Converted
LEA014049,Lead 14048,Referral,Converted
LEA014050,Lead 14049,Web,New
LEA014051,Lead 14050,Event,Converted
LEA014052,Lead 14051,Referral,New
LEA014053,Lead 14052,LinkedIn,Working
LEA014054,Lead 14053,Web,New
LEA014055,Lead 14054,Event,Converted
LEA014056,Lead 14055,Web,Working
LEA014057,Lead 14056,Event,Qualified
LEA014058,Lead 14057,Event,Qualified
LEA014059,Lead 14058,Referral,New
LEA014060,Lead 14059,Referral,Converted
LEA014061,Lead 14060,Referral,Converted
LEA014062,Lead 14061,Referral,New
LEA014063,Lead 14062,Event,Qualified
LEA014064,Lead 14063,Web,Working
LEA014065,Lead 14064,Web,Working
LEA014066,Lead 14065,Web,Working
LEA014067,Lead 14066,Event,Converted
LEA014068,Lead 14067,Web,Qualified
LEA014069,Lead 14068,Web,Converted
LEA014070,Lead 14069,Web,New
LEA014071,Lead 14070,Referral,Converted
LEA014072,Lead 14071,Event,Qualified
LEA014073,Lead 14072,Web,Qualified
LEA014074,Lead 14073,Referral,New
LEA014075,Lead 14074,LinkedIn,New
LEA014076,Lead 14075,Web,Working
LEA014077,Lead 14076,Web,Converted
LEA014078,Lead 14077,LinkedIn,Working
LEA014079,Lead 14078,LinkedIn,New
LEA014080,Lead 14079,Web,Qualified
LEA014081,Lead 14080,Web,Working
LEA014082,Lead 14081,LinkedIn,New
LEA014083,Lead 14082,Web,Working
LEA014084,Lead 14083,Referral,Working
LEA014085,Lead 14084,LinkedIn,New
LEA014086,Lead 14085,Web,Qualified
LEA014087,Lead 14086,LinkedIn,Converted
LEA014088,Lead 14087,Web,Qualified
LEA014089,Lead 14088,LinkedIn,Qualified
LEA014090,Lead 14089,Event,Converted
LEA014091,Lead 14090,Event,New
LEA014092,Lead 14091,LinkedIn,Qualified
LEA014093,Lead 14092,Web,Qualified
LEA014094,Lead 14093,LinkedIn,Qualified
LEA014095,Lead 14094,LinkedIn,New
LEA014096,Lead 14095,Referral,Converted
LEA014097,Lead 14096,LinkedIn,Working
LEA014098,Lead 14097,LinkedIn,New
LEA014099,Lead 14098,Web,New
LEA014100,Lead 14099,Event,Working
LEA014101,Lead 14100,Web,Qualified
LEA014102,Lead 14101,Event,Working
LEA014103,Lead 14102,LinkedIn,Working
LEA014104,Lead 14103,Referral,New
LEA014105,Lead 14104,Web,Converted
LEA014106,Lead 14105,LinkedIn,Converted
LEA014107,Lead 14106,Web,Qualified
LEA014108,Lead 14107,Web,Converted
LEA014109,Lead 14108,LinkedIn,Qualified
LEA014110,Lead 14109,Web,Working
LEA014111,Lead 14110,Web,Converted
LEA014112,Lead 14111,Referral,Qualified
LEA014113,Lead 14112,Web,Working
LEA014114,Lead 14113,Web,Converted
LEA014115,Lead 14114,Event,New
LEA014116,Lead 14115,Event,Qualified
LEA014117,Lead 14116,LinkedIn,Working
LEA014118,Lead 14117,Event,New
LEA014119,Lead 14118,Web,Qualified
LEA014120,Lead 14119,Referral,Qualified
LEA014121,Lead 14120,Web,Qualified
LEA014122,Lead 14121,Referral,Qualified
LEA014123,Lead 14122,Referral,Qualified
LEA014124,Lead 14123,Referral,Working
LEA014125,Lead 14124,Event,Qualified
LEA014126,Lead 14125,Event,Working
LEA014127,Lead 14126,Web,Qualified
LEA014128,Lead 14127,Event,Working
LEA014129,Lead 14128,Event,Converted
LEA014130,Lead 14129,Referral,Converted
LEA014131,Lead 14130,Event,Converted
LEA014132,Lead 14131,Web,Qualified
LEA014133,Lead 14132,Event,Converted
LEA014134,Lead 14133,LinkedIn,Qualified
LEA014135,Lead 14134,Web,Converted
LEA014136,Lead 14135,Event,Working
LEA014137,Lead 14136,Event,New
LEA014138,Lead 14137,Referral,Working
LEA014139,Lead 14138,LinkedIn,Qualified
LEA014140,Lead 14139,Event,Working
LEA014141,Lead 14140,Event,Converted
LEA014142,Lead 14141,Event,Qualified
LEA014143,Lead 14142,Referral,New
LEA014144,Lead 14143,LinkedIn,New
LEA014145,Lead 14144,Referral,Converted
LEA014146,Lead 14145,LinkedIn,Working
LEA014147,Lead 14146,Web,New
LEA014148,Lead 14147,Web,Qualified
LEA014149,Lead 14148,Referral,Qualified
LEA014150,Lead 14149,Event,New
LEA014151,Lead 14150,Referral,New
LEA014152,Lead 14151,LinkedIn,Qualified
LEA014153,Lead 14152,Referral,Converted
LEA014154,Lead 14153,Web,New
LEA014155,Lead 14154,Referral,Working
LEA014156,Lead 14155,Web,Converted
LEA014157,Lead 14156,Event,Qualified
LEA014158,Lead 14157,Event,Qualified
LEA014159,Lead 14158,Referral,Working
LEA014160,Lead 14159,LinkedIn,Converted
LEA014161,Lead 14160,Event,Converted
LEA014162,Lead 14161,LinkedIn,New
LEA014163,Lead 14162,Web,New
LEA014164,Lead 14163,Referral,Qualified
LEA014165,Lead 14164,Referral,New
LEA014166,Lead 14165,Web,Converted
LEA014167,Lead 14166,Referral,Converted
LEA014168,Lead 14167,Referral,Working
LEA014169,Lead 14168,LinkedIn,New
LEA014170,Lead 14169,Web,Working
LEA014171,Lead 14170,Web,Converted
LEA014172,Lead 14171,Web,New
LEA014173,Lead 14172,Referral,New
LEA014174,Lead 14173,Event,Working
LEA014175,Lead 14174,Web,Working
LEA014176,Lead 14175,Event,Qualified
LEA014177,Lead 14176,Referral,Converted
LEA014178,Lead 14177,LinkedIn,Converted
LEA014179,Lead 14178,LinkedIn,New
LEA014180,Lead 14179,Event,Working
LEA014181,Lead 14180,Event,Working
LEA014182,Lead 14181,Referral,Qualified
LEA014183,Lead 14182,LinkedIn,Qualified
LEA014184,Lead 14183,Event,New
LEA014185,Lead 14184,Web,New
LEA014186,Lead 14185,Web,New
LEA014187,Lead 14186,LinkedIn,Working
LEA014188,Lead 14187,Web,Qualified
LEA014189,Lead 14188,LinkedIn,Qualified
LEA014190,Lead 14189,Web,Qualified
LEA014191,Lead 14190,Web,Converted
LEA014192,Lead 14191,Event,Converted
LEA014193,Lead 14192,Web,New
LEA014194,Lead 14193,Web,Qualified
LEA014195,Lead 14194,Event,Working
LEA014196,Lead 14195,Referral,Working
LEA014197,Lead 14196,LinkedIn,Qualified
LEA014198,Lead 14197,Web,New
LEA014199,Lead 14198,Referral,Working
LEA014200,Lead 14199,Event,New
LEA014201,Lead 14200,Web,New
LEA014202,Lead 14201,LinkedIn,Converted
LEA014203,Lead 14202,Referral,Converted
LEA014204,Lead 14203,Web,Qualified
LEA014205,Lead 14204,Event,Working
LEA014206,Lead 14205,Web,Working
LEA014207,Lead 14206,Referral,Converted
LEA014208,Lead 14207,Event,Qualified
LEA014209,Lead 14208,Event,New
LEA014210,Lead 14209,Referral,Converted
LEA014211,Lead 14210,Event,Working
LEA014212,Lead 14211,Referral,Working
LEA014213,Lead 14212,LinkedIn,Qualified
LEA014214,Lead 14213,Referral,Qualified
LEA014215,Lead 14214,Web,Working
LEA014216,Lead 14215,LinkedIn,Qualified
LEA014217,Lead 14216,LinkedIn,Converted
LEA014218,Lead 14217,Web,New
LEA014219,Lead 14218,Referral,New
LEA014220,Lead 14219,Event,Converted
LEA014221,Lead 14220,Web,New
LEA014222,Lead 14221,LinkedIn,Qualified
LEA014223,Lead 14222,Web,Working
LEA014224,Lead 14223,LinkedIn,Qualified
LEA014225,Lead 14224,Referral,New
LEA014226,Lead 14225,LinkedIn,Converted
LEA014227,Lead 14226,LinkedIn,Working
LEA014228,Lead 14227,LinkedIn,Working
LEA014229,Lead 14228,Web,Qualified
LEA014230,Lead 14229,Web,New
LEA014231,Lead 14230,LinkedIn,Working
LEA014232,Lead 14231,Web,New
LEA014233,Lead 14232,LinkedIn,Qualified
LEA014234,Lead 14233,Web,Working
LEA014235,Lead 14234,Referral,Converted
LEA014236,Lead 14235,Event,Qualified
LEA014237,Lead 14236,Referral,New
LEA014238,Lead 14237,Web,Qualified
LEA014239,Lead 14238,LinkedIn,Working
LEA014240,Lead 14239,Event,Working
LEA014241,Lead 14240,Referral,Qualified
LEA014242,Lead 14241,Web,New
LEA014243,Lead 14242,Referral,Converted
LEA014244,Lead 14243,Event,Working
LEA014245,Lead 14244,LinkedIn,Qualified
LEA014246,Lead 14245,Web,Converted
LEA014247,Lead 14246,LinkedIn,New
LEA014248,Lead 14247,LinkedIn,Working
LEA014249,Lead 14248,Referral,Converted
LEA014250,Lead 14249,Referral,Converted
LEA014251,Lead 14250,LinkedIn,New
LEA014252,Lead 14251,LinkedIn,Converted
LEA014253,Lead 14252,LinkedIn,Qualified
LEA014254,Lead 14253,Web,Working
LEA014255,Lead 14254,Event,Working
LEA014256,Lead 14255,Web,Converted
LEA014257,Lead 14256,Referral,Converted
LEA014258,Lead 14257,Referral,New
LEA014259,Lead 14258,Web,Qualified
LEA014260,Lead 14259,Event,Working
LEA014261,Lead 14260,Referral,Qualified
LEA014262,Lead 14261,Web,New
LEA014263,Lead 14262,Referral,New
LEA014264,Lead 14263,LinkedIn,Working
LEA014265,Lead 14264,Web,New
LEA014266,Lead 14265,Event,Converted
LEA014267,Lead 14266,Event,Working
LEA014268,Lead 14267,Web,Converted
LEA014269,Lead 14268,Referral,Converted
LEA014270,Lead 14269,LinkedIn,Working
LEA014271,Lead 14270,Web,Working
LEA014272,Lead 14271,Referral,Qualified
LEA014273,Lead 14272,Event,Working
LEA014274,Lead 14273,Referral,New
LEA014275,Lead 14274,Referral,Converted
LEA014276,Lead 14275,Web,Working
LEA014277,Lead 14276,Web,Converted
LEA014278,Lead 14277,Referral,Converted
LEA014279,Lead 14278,Event,New
LEA014280,Lead 14279,LinkedIn,New
LEA014281,Lead 14280,Event,Qualified
LEA014282,Lead 14281,Referral,Working
LEA014283,Lead 14282,Referral,Qualified
LEA014284,Lead 14283,LinkedIn,New
LEA014285,Lead 14284,Referral,Qualified
LEA014286,Lead 14285,Referral,Working
LEA014287,Lead 14286,LinkedIn,Working
LEA014288,Lead 14287,LinkedIn,Working
LEA014289,Lead 14288,LinkedIn,New
LEA014290,Lead 14289,Web,New
LEA014291,Lead 14290,Referral,Qualified
LEA014292,Lead 14291,LinkedIn,New
LEA014293,Lead 14292,Event,Working
LEA014294,Lead 14293,Event,Converted
LEA014295,Lead 14294,Referral,Qualified
LEA014296,Lead 14295,Referral,Qualified
LEA014297,Lead 14296,Web,Qualified
LEA014298,Lead 14297,Web,Working
LEA014299,Lead 14298,Referral,Converted
LEA014300,Lead 14299,LinkedIn,New
LEA014301,Lead 14300,LinkedIn,Working
LEA014302,Lead 14301,LinkedIn,Working
LEA014303,Lead 14302,LinkedIn,Converted
LEA014304,Lead 14303,LinkedIn,Qualified
LEA014305,Lead 14304,Web,Converted
LEA014306,Lead 14305,Event,Converted
LEA014307,Lead 14306,Event,New
LEA014308,Lead 14307,LinkedIn,New
LEA014309,Lead 14308,Web,Working
LEA014310,Lead 14309,LinkedIn,Qualified
LEA014311,Lead 14310,Referral,Converted
LEA014312,Lead 14311,Web,Converted
LEA014313,Lead 14312,Event,New
LEA014314,Lead 14313,Event,Converted
LEA014315,Lead 14314,LinkedIn,Converted
LEA014316,Lead 14315,Web,Working
LEA014317,Lead 14316,Web,New
LEA014318,Lead 14317,Event,Working
LEA014319,Lead 14318,LinkedIn,Converted
LEA014320,Lead 14319,Event,New
LEA014321,Lead 14320,Event,New
LEA014322,Lead 14321,LinkedIn,Qualified
LEA014323,Lead 14322,Referral,New
LEA014324,Lead 14323,Referral,Working
LEA014325,Lead 14324,Web,Converted
LEA014326,Lead 14325,Event,Qualified
LEA014327,Lead 14326,Web,Working
LEA014328,Lead 14327,Referral,Converted
LEA014329,Lead 14328,Event,New
LEA014330,Lead 14329,Web,Working
LEA014331,Lead 14330,LinkedIn,Qualified
LEA014332,Lead 14331,Referral,Qualified
LEA014333,Lead 14332,LinkedIn,Qualified
LEA014334,Lead 14333,LinkedIn,Converted
LEA014335,Lead 14334,Event,Working
LEA014336,Lead 14335,Web,Working
LEA014337,Lead 14336,LinkedIn,Working
LEA014338,Lead 14337,Web,Working
LEA014339,Lead 14338,Referral,Converted
LEA014340,Lead 14339,Referral,Working
LEA014341,Lead 14340,Referral,New
LEA014342,Lead 14341,Event,New
LEA014343,Lead 14342,Referral,Converted
LEA014344,Lead 14343,Referral,Working
LEA014345,Lead 14344,Event,Qualified
LEA014346,Lead 14345,Event,Qualified
LEA014347,Lead 14346,Web,Working
LEA014348,Lead 14347,Web,New
LEA014349,Lead 14348,Referral,Working
LEA014350,Lead 14349,Event,Working
LEA014351,Lead 14350,Event,New
LEA014352,Lead 14351,Referral,Qualified
LEA014353,Lead 14352,LinkedIn,Working
LEA014354,Lead 14353,Web,Qualified
LEA014355,Lead 14354,Event,Converted
LEA014356,Lead 14355,Event,Qualified
LEA014357,Lead 14356,Web,Converted
LEA014358,Lead 14357,Event,New
LEA014359,Lead 14358,LinkedIn,New
LEA014360,Lead 14359,LinkedIn,Working
LEA014361,Lead 14360,Referral,Working
LEA014362,Lead 14361,Event,Converted
LEA014363,Lead 14362,Event,Qualified
LEA014364,Lead 14363,Web,Converted
LEA014365,Lead 14364,Referral,Qualified
LEA014366,Lead 14365,Web,Qualified
LEA014367,Lead 14366,Event,Working
LEA014368,Lead 14367,Web,Qualified
LEA014369,Lead 14368,Referral,Qualified
LEA014370,Lead 14369,LinkedIn,Qualified
LEA014371,Lead 14370,LinkedIn,Qualified
LEA014372,Lead 14371,Web,Qualified
LEA014373,Lead 14372,Web,New
LEA014374,Lead 14373,Web,Working
LEA014375,Lead 14374,LinkedIn,New
LEA014376,Lead 14375,Web,New
LEA014377,Lead 14376,Referral,Converted
LEA014378,Lead 14377,Referral,Qualified
LEA014379,Lead 14378,Referral,Converted
LEA014380,Lead 14379,Web,Converted
LEA014381,Lead 14380,Referral,New
LEA014382,Lead 14381,Referral,Converted
LEA014383,Lead 14382,Referral,Converted
LEA014384,Lead 14383,Event,Qualified
LEA014385,Lead 14384,LinkedIn,Converted
LEA014386,Lead 14385,Event,Converted
LEA014387,Lead 14386,Referral,Converted
LEA014388,Lead 14387,Event,Working
LEA014389,Lead 14388,Web,Converted
LEA014390,Lead 14389,Event,Qualified
LEA014391,Lead 14390,Web,Qualified
LEA014392,Lead 14391,Event,New
LEA014393,Lead 14392,LinkedIn,Qualified
LEA014394,Lead 14393,Web,New
LEA014395,Lead 14394,Event,Working
LEA014396,Lead 14395,Referral,Qualified
LEA014397,Lead 14396,Web,New
LEA014398,Lead 14397,Event,Qualified
LEA014399,Lead 14398,Referral,Working
LEA014400,Lead 14399,Referral,Qualified
LEA014401,Lead 14400,LinkedIn,Converted
LEA014402,Lead 14401,LinkedIn,New
LEA014403,Lead 14402,Event,Qualified
LEA014404,Lead 14403,LinkedIn,Qualified
LEA014405,Lead 14404,LinkedIn,New
LEA014406,Lead 14405,Referral,New
LEA014407,Lead 14406,LinkedIn,Working
LEA014408,Lead 14407,LinkedIn,Working
LEA014409,Lead 14408,Web,Converted
LEA014410,Lead 14409,Web,Converted
LEA014411,Lead 14410,LinkedIn,New
LEA014412,Lead 14411,Referral,Converted
LEA014413,Lead 14412,Web,New
LEA014414,Lead 14413,Event,Converted
LEA014415,Lead 14414,LinkedIn,Converted
LEA014416,Lead 14415,Web,Working
LEA014417,Lead 14416,Event,Qualified
LEA014418,Lead 14417,Web,New
LEA014419,Lead 14418,Referral,Qualified
LEA014420,Lead 14419,Event,Converted
LEA014421,Lead 14420,Event,Converted
LEA014422,Lead 14421,Event,Qualified
LEA014423,Lead 14422,Web,Converted
LEA014424,Lead 14423,Event,Qualified
LEA014425,Lead 14424,Referral,Working
LEA014426,Lead 14425,Web,New
LEA014427,Lead 14426,Referral,Working
LEA014428,Lead 14427,Event,Converted
LEA014429,Lead 14428,Referral,Qualified
LEA014430,Lead 14429,Referral,New
LEA014431,Lead 14430,Referral,New
LEA014432,Lead 14431,LinkedIn,Converted
LEA014433,Lead 14432,Referral,Qualified
LEA014434,Lead 14433,Event,Working
LEA014435,Lead 14434,LinkedIn,Qualified
LEA014436,Lead 14435,LinkedIn,Working
LEA014437,Lead 14436,Referral,Converted
LEA014438,Lead 14437,Web,Qualified
LEA014439,Lead 14438,Event,New
LEA014440,Lead 14439,Event,Working
LEA014441,Lead 14440,Event,Converted
LEA014442,Lead 14441,Event,New
LEA014443,Lead 14442,Event,Qualified
LEA014444,Lead 14443,Event,New
LEA014445,Lead 14444,Event,Converted
LEA014446,Lead 14445,Web,Converted
LEA014447,Lead 14446,LinkedIn,Converted
LEA014448,Lead 14447,Web,Converted
LEA014449,Lead 14448,Web,New
LEA014450,Lead 14449,Web,New
LEA014451,Lead 14450,Event,Converted
LEA014452,Lead 14451,Referral,Working
LEA014453,Lead 14452,Event,Converted
LEA014454,Lead 14453,Web,Qualified
LEA014455,Lead 14454,Web,Working
LEA014456,Lead 14455,Event,New
LEA014457,Lead 14456,Referral,Qualified
LEA014458,Lead 14457,Web,Converted
LEA014459,Lead 14458,Web,New
LEA014460,Lead 14459,Web,Working
LEA014461,Lead 14460,Web,Working
LEA014462,Lead 14461,Referral,New
LEA014463,Lead 14462,Web,Converted
LEA014464,Lead 14463,Event,Working
LEA014465,Lead 14464,LinkedIn,Working
LEA014466,Lead 14465,Referral,Converted
LEA014467,Lead 14466,Event,Qualified
LEA014468,Lead 14467,Web,New
LEA014469,Lead 14468,LinkedIn,New
LEA014470,Lead 14469,Web,Working
LEA014471,Lead 14470,Referral,Working
LEA014472,Lead 14471,Web,Converted
LEA014473,Lead 14472,Event,Converted
LEA014474,Lead 14473,LinkedIn,Converted
LEA014475,Lead 14474,Referral,Converted
LEA014476,Lead 14475,Web,New
LEA014477,Lead 14476,Event,Working
LEA014478,Lead 14477,Web,New
LEA014479,Lead 14478,LinkedIn,Qualified
LEA014480,Lead 14479,Event,Qualified
LEA014481,Lead 14480,LinkedIn,New
LEA014482,Lead 14481,Web,Qualified
LEA014483,Lead 14482,Web,Converted
LEA014484,Lead 14483,Web,Converted
LEA014485,Lead 14484,Referral,Qualified
LEA014486,Lead 14485,LinkedIn,Working
LEA014487,Lead 14486,Event,Converted
LEA014488,Lead 14487,LinkedIn,New
LEA014489,Lead 14488,Web,Qualified
LEA014490,Lead 14489,Referral,Working
LEA014491,Lead 14490,LinkedIn,Qualified
LEA014492,Lead 14491,Web,Converted
LEA014493,Lead 14492,Referral,Converted
LEA014494,Lead 14493,LinkedIn,New
LEA014495,Lead 14494,Referral,New
LEA014496,Lead 14495,LinkedIn,Working
LEA014497,Lead 14496,Web,New
LEA014498,Lead 14497,Event,Working
LEA014499,Lead 14498,Event,Converted
LEA014500,Lead 14499,Web,Qualified
LEA014501,Lead 14500,LinkedIn,Working
LEA014502,Lead 14501,Web,Working
LEA014503,Lead 14502,Event,Working
LEA014504,Lead 14503,LinkedIn,Qualified
LEA014505,Lead 14504,Web,Qualified
LEA014506,Lead 14505,LinkedIn,Qualified
LEA014507,Lead 14506,Web,Converted
LEA014508,Lead 14507,Event,Working
